Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Norfolk State,37.412262443155186,4.222738673575785
1,2,Oklahoma,Missouri,24.317794524261444,23.316553004520177
1,3,Creighton,UC Santa Barbara,28.00637887412793,17.508510946376973
1,4,Virginia,Ohio,27.06486643937575,15.524356494014762
1,5,Southern California,Drake,28.38079310489324,19.323005985467997
1,6,Kansas,Eastern Washington,27.10410884431579,13.279047164590748
1,7,Oregon,Virginia Commonwealth,24.530412665098748,22.44300412802272
1,8,Iowa,Grand Canyon,33.45154855122053,14.88983370408756
1,9,Michigan,Texas Southern,33.51156025678852,3.8402764267024865
1,10,Louisiana State,St. Bonaventure,26.2449680178461,25.11224187965277
1,11,Colorado,Georgetown,27.68324301437994,22.085780058852475
1,12,Florida State,UNC Greensboro,28.350445844675566,13.625187374089851
1,13,Brigham Young,UCLA,26.19208570400583,23.435508413250254
1,14,Texas,Abilene Christian,26.802155334021954,13.082879005184484
1,15,Connecticut,Maryland,27.22761123385556,25.457668006150588
1,16,Alabama,Iona,30.816024357649937,9.354751416195592
1,17,Baylor,Hartford,33.98755376455633,7.7481653278512
1,18,North Carolina,Wisconsin,26.756276967244368,28.013222907357708
1,19,Villanova,Winthrop,29.045032104599148,14.141002553516353
1,20,Purdue,North Texas,27.49045114191277,18.267176356423306
1,21,Texas Tech,Utah State,27.078492634117286,21.846890632722726
1,22,Arkansas,Colgate,28.619484402985506,27.726869133191823
1,23,Florida,Virginia Tech,25.336570770675937,23.76620129780012
1,24,Ohio State,Oral Roberts,30.162572671469164,9.423205216857088
1,25,Illinois,Drexel,35.11631323428394,10.619904220243791
1,26,Loyola (IL),Georgia Tech,23.641125359907893,24.426700636699188
1,27,Tennessee,Oregon State,28.641008004056566,19.17193366456528
1,28,Oklahoma State,Liberty,24.732983299722548,14.880717534552563
1,29,San Diego State,Syracuse,24.99612503662653,24.062165484467155
1,30,West Virginia,Morehead State,26.393142297116107,9.314624134852435
1,31,Clemson,Rutgers,23.871189353437675,25.35603460723617
1,32,Houston,Cleveland State,33.51325625933402,5.772394012801569
2,1,Gonzaga,Oklahoma,37.412262443155186,24.317794524261444
2,2,Creighton,Virginia,28.00637887412793,27.06486643937575
2,3,Southern California,Kansas,28.38079310489324,27.10410884431579
2,4,Oregon,Iowa,24.530412665098748,33.45154855122053
2,5,Michigan,Louisiana State,33.51156025678852,26.2449680178461
2,6,Colorado,Florida State,27.68324301437994,28.350445844675566
2,7,Brigham Young,Texas,26.19208570400583,26.802155334021954
2,8,Connecticut,Alabama,27.22761123385556,30.816024357649937
2,9,Baylor,Wisconsin,33.98755376455633,28.013222907357708
2,10,Villanova,Purdue,29.045032104599148,27.49045114191277
2,11,Texas Tech,Arkansas,27.078492634117286,28.619484402985506
2,12,Florida,Ohio State,25.336570770675937,30.162572671469164
2,13,Illinois,Georgia Tech,35.11631323428394,24.426700636699188
2,14,Tennessee,Oklahoma State,28.641008004056566,24.732983299722548
2,15,San Diego State,West Virginia,24.99612503662653,26.393142297116107
2,16,Rutgers,Houston,25.35603460723617,33.51325625933402
3,1,Gonzaga,Creighton,37.412262443155186,28.00637887412793
3,2,Southern California,Iowa,28.38079310489324,33.45154855122053
3,3,Michigan,Florida State,33.51156025678852,28.350445844675566
3,4,Texas,Alabama,26.802155334021954,30.816024357649937
3,5,Baylor,Villanova,33.98755376455633,29.045032104599148
3,6,Arkansas,Ohio State,28.619484402985506,30.162572671469164
3,7,Illinois,Tennessee,35.11631323428394,28.641008004056566
3,8,West Virginia,Houston,26.393142297116107,33.51325625933402
4,1,Gonzaga,Iowa,37.412262443155186,33.45154855122053
4,2,Michigan,Alabama,33.51156025678852,30.816024357649937
4,3,Baylor,Ohio State,33.98755376455633,30.162572671469164
4,4,Illinois,Houston,35.11631323428394,33.51325625933402
5,1,Gonzaga,Michigan,37.412262443155186,33.51156025678852
5,2,Baylor,Illinois,33.98755376455633,35.11631323428394
6,1,Gonzaga,Illinois,37.412262443155186,35.11631323428394
7,1,Gonzaga,No Value,37.412262443155186,No Value
