Round,Game,Team1,Team2,Rating1,Rating2
1,1,Alabama,Texas A&M-Corpus Christi,2289.0528203881613,1843.0362795652786
1,2,Maryland,West Virginia,1822.2268037993224,2008.7137743352978
1,3,San Diego State,College of Charleston,2221.3756816841756,2095.6136441215035
1,4,Virginia,Furman,2061.082291207878,2055.297961754987
1,5,Creighton,NC State,1908.1649936002584,1803.8395087186238
1,6,Baylor,UC Santa Barbara,1824.827796733781,1993.9711993240517
1,7,Missouri,Utah State,1923.7495714146032,2134.20316778028
1,8,Arizona,Princeton,2165.373776861203,2008.0780836987808
1,9,Purdue,Fairleigh Dickinson-Florham,2096.8852787179635,1401.422104845771
1,10,Memphis,Florida Atlantic,2246.115129151982,2213.949675859436
1,11,Duke,Oral Roberts,2267.531646407665,2159.385225632983
1,12,Tennessee,Louisiana,1867.3022088864618,2057.324486877753
1,13,Kentucky,Providence,2010.2576998479108,1700.8151634563415
1,14,Kansas State,Montana State,1853.211143655968,1981.7299657397784
1,15,Michigan State,Southern California,1884.131209117501,1871.650786491981
1,16,Marquette,Vermont,2209.138590141474,2043.5289575432012
1,17,Houston,Northern Kentucky,2223.9237151666757,1912.796340253803
1,18,Iowa,Auburn,1834.5928428843647,1887.0646092227253
1,19,Miami (FL),Drake,2077.005944167978,2188.6918987483527
1,20,Indiana,Kent State,1906.0299992779928,2120.1340060266375
1,21,Iowa State,Pittsburgh,1903.4897140024987,1821.3712210061105
1,22,Xavier,Kennesaw State,2037.1627510336712,2036.2927498827742
1,23,Texas A&M,Penn State,2110.7625110865806,1941.3494379376696
1,24,Texas,Colgate,2299.2931235681185,2017.9355792701538
1,25,Kansas,Howard,2127.0154239720437,1846.890403085429
1,26,Arkansas,Illinois,1868.1826285913332,1750.5321414147663
1,27,Saint Mary's (CA),Virginia Commonwealth,2061.2956597688512,2187.3047370951676
1,28,Connecticut,Iona,2129.6752116046673,2004.3795912233334
1,29,TCU,Arizona State,1936.3566235274661,1809.1179014554982
1,30,Gonzaga,Grand Canyon,2327.779946913583,2022.1641310516075
1,31,Northwestern,Boise State,1828.0853464746046,1948.9415746782383
1,32,UCLA,UNC Asheville,2226.2925600746016,1987.0895969014277
2,1,Alabama,West Virginia,2289.0528203881613,2008.7137743352978
2,2,San Diego State,Virginia,2221.3756816841756,2061.082291207878
2,3,Creighton,UC Santa Barbara,1908.1649936002584,1993.9711993240517
2,4,Utah State,Arizona,2134.20316778028,2165.373776861203
2,5,Purdue,Memphis,2096.8852787179635,2246.115129151982
2,6,Duke,Louisiana,2267.531646407665,2057.324486877753
2,7,Kentucky,Montana State,2010.2576998479108,1981.7299657397784
2,8,Michigan State,Marquette,1884.131209117501,2209.138590141474
2,9,Houston,Auburn,2223.9237151666757,1887.0646092227253
2,10,Drake,Kent State,2188.6918987483527,2120.1340060266375
2,11,Iowa State,Xavier,1903.4897140024987,2037.1627510336712
2,12,Texas A&M,Texas,2110.7625110865806,2299.2931235681185
2,13,Kansas,Arkansas,2127.0154239720437,1868.1826285913332
2,14,Virginia Commonwealth,Connecticut,2187.3047370951676,2129.6752116046673
2,15,TCU,Gonzaga,1936.3566235274661,2327.779946913583
2,16,Boise State,UCLA,1948.9415746782383,2226.2925600746016
3,1,Alabama,San Diego State,2289.0528203881613,2221.3756816841756
3,2,UC Santa Barbara,Arizona,1993.9711993240517,2165.373776861203
3,3,Memphis,Duke,2246.115129151982,2267.531646407665
3,4,Kentucky,Marquette,2010.2576998479108,2209.138590141474
3,5,Houston,Drake,2223.9237151666757,2188.6918987483527
3,6,Xavier,Texas,2037.1627510336712,2299.2931235681185
3,7,Kansas,Virginia Commonwealth,2127.0154239720437,2187.3047370951676
3,8,Gonzaga,UCLA,2327.779946913583,2226.2925600746016
4,1,Alabama,Arizona,2289.0528203881613,2165.373776861203
4,2,Duke,Marquette,2267.531646407665,2209.138590141474
4,3,Houston,Texas,2223.9237151666757,2299.2931235681185
4,4,Virginia Commonwealth,Gonzaga,2187.3047370951676,2327.779946913583
5,1,Alabama,Duke,2289.0528203881613,2267.531646407665
5,2,Texas,Gonzaga,2299.2931235681185,2327.779946913583
6,1,Alabama,Gonzaga,2289.0528203881613,2327.779946913583
7,1,Gonzaga,No Value,2327.779946913583,No Value
