Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,1.6227237899075622,1.000343339949757
1,2,Boise State,Memphis,1.5018051137162807,1.521104001500324
1,3,Connecticut,New Mexico State,1.5378058621970239,1.2859284341413182
1,4,Arkansas,Vermont,1.4874000322999164,1.0668003909663468
1,5,Alabama,Notre Dame,1.3459523068649686,1.3566199656762097
1,6,Texas Tech,Montana State,1.5918503433233782,1.0769952964782816
1,7,Michigan State,Davidson,1.478871449758187,1.338727545229474
1,8,Duke,Cal State Fullerton,1.5223414525386867,1.0181810123514587
1,9,Baylor,Norfolk State,1.5682017280192608,0.8489725989068923
1,10,North Carolina,Marquette,1.4441584858265628,1.3270252477649636
1,11,Saint Mary's (CA),Indiana,1.6579750858554558,1.4009789332535427
1,12,UCLA,Akron,1.648961414548475,1.0930658040761727
1,13,Texas,Virginia Tech,1.3806836467395796,1.4677784310274133
1,14,Purdue,Yale,1.6002211335453131,1.0382057355830936
1,15,Murray State,San Francisco,1.3164076129318067,1.5846759447373295
1,16,Kentucky,Saint Peter's,1.6306149362567846,0.9892482279832433
1,17,Arizona,Wright State,1.7111841923819484,0.9008841239540171
1,18,Seton Hall,TCU,1.4337348576188056,1.4714761696389187
1,19,Houston,UAB,1.5744928254044113,1.2927780327610952
1,20,Illinois,Chattanooga,1.4469752416205428,1.2893703744161547
1,21,Colorado State,Michigan,1.5064983978769095,1.3278446134591915
1,22,Tennessee,Longwood,1.594860484588019,1.0812731138643608
1,23,Ohio State,Loyola (IL),1.2803253863147162,1.3345046653255228
1,24,Villanova,Delaware,1.5520103421910962,1.0469346642258976
1,25,Kansas,Texas Southern,1.7022294943968548,0.7732549726933837
1,26,San Diego State,Creighton,1.4633792821111378,1.4994460237488785
1,27,Iowa,Richmond,1.5682720207725056,1.301624290677358
1,28,Providence,South Dakota State,1.4893343553083185,1.235992400105468
1,29,Louisiana State,Iowa State,1.439639310355871,1.4102802004119255
1,30,Wisconsin,Colgate,1.4963490452966386,0.9394248593718689
1,31,Southern California,Miami (FL),1.523479152550895,1.455871063767157
1,32,Auburn,Jacksonville State,1.5596865733177174,0.982574907114925
2,1,Gonzaga,Memphis,1.6227237899075622,1.521104001500324
2,2,Connecticut,Arkansas,1.5378058621970239,1.4874000322999164
2,3,Notre Dame,Texas Tech,1.3566199656762097,1.5918503433233782
2,4,Michigan State,Duke,1.478871449758187,1.5223414525386867
2,5,Baylor,North Carolina,1.5682017280192608,1.4441584858265628
2,6,Saint Mary's (CA),UCLA,1.6579750858554558,1.648961414548475
2,7,Virginia Tech,Purdue,1.4677784310274133,1.6002211335453131
2,8,San Francisco,Kentucky,1.5846759447373295,1.6306149362567846
2,9,Arizona,TCU,1.7111841923819484,1.4714761696389187
2,10,Houston,Illinois,1.5744928254044113,1.4469752416205428
2,11,Colorado State,Tennessee,1.5064983978769095,1.594860484588019
2,12,Loyola (IL),Villanova,1.3345046653255228,1.5520103421910962
2,13,Kansas,Creighton,1.7022294943968548,1.4994460237488785
2,14,Iowa,Providence,1.5682720207725056,1.4893343553083185
2,15,Louisiana State,Wisconsin,1.439639310355871,1.4963490452966386
2,16,Southern California,Auburn,1.523479152550895,1.5596865733177174
3,1,Gonzaga,Connecticut,1.6227237899075622,1.5378058621970239
3,2,Texas Tech,Duke,1.5918503433233782,1.5223414525386867
3,3,Baylor,Saint Mary's (CA),1.5682017280192608,1.6579750858554558
3,4,Purdue,Kentucky,1.6002211335453131,1.6306149362567846
3,5,Arizona,Houston,1.7111841923819484,1.5744928254044113
3,6,Tennessee,Villanova,1.594860484588019,1.5520103421910962
3,7,Kansas,Iowa,1.7022294943968548,1.5682720207725056
3,8,Wisconsin,Auburn,1.4963490452966386,1.5596865733177174
4,1,Gonzaga,Texas Tech,1.6227237899075622,1.5918503433233782
4,2,Saint Mary's (CA),Kentucky,1.6579750858554558,1.6306149362567846
4,3,Arizona,Tennessee,1.7111841923819484,1.594860484588019
4,4,Kansas,Auburn,1.7022294943968548,1.5596865733177174
5,1,Gonzaga,Saint Mary's (CA),1.6227237899075622,1.6579750858554558
5,2,Arizona,Kansas,1.7111841923819484,1.7022294943968548
6,1,Saint Mary's (CA),Arizona,1.6579750858554558,1.7111841923819484
7,1,Arizona,No Value,1.7111841923819484,No Value
