Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Norfolk State,0.99686545,0.0031345486640930176
1,2,Oklahoma,Missouri,0.76986986,0.230130136013031
1,3,Creighton,UC Santa Barbara,0.71702576,0.2829742431640625
1,4,Virginia,Ohio,0.94993556,0.05006444454193115
1,5,Southern California,Drake,0.9433986,0.05660140514373779
1,6,Kansas,Eastern Washington,0.96994126,0.030058741569519043
1,7,Oregon,Virginia Commonwealth,0.86383533,0.13616466522216797
1,8,Iowa,Grand Canyon,0.97184384,0.028156161308288574
1,9,Michigan,Texas Southern,0.97089046,0.029109537601470947
1,10,Louisiana State,St. Bonaventure,0.74708366,0.2529163360595703
1,11,Colorado,Georgetown,0.92186034,0.07813966274261475
1,12,Florida State,UNC Greensboro,0.80020916,0.1997908353805542
1,13,Brigham Young,UCLA,0.72872776,0.2712722420692444
1,14,Texas,Abilene Christian,0.9318404,0.06815958023071289
1,15,Connecticut,Maryland,0.87593555,0.12406444549560547
1,16,Alabama,Iona,0.9685754,0.03142458200454712
1,17,Baylor,Hartford,0.99299943,0.007000565528869629
1,18,North Carolina,Wisconsin,0.90841055,0.09158945083618164
1,19,Villanova,Winthrop,0.8041642,0.19583582878112793
1,20,Purdue,North Texas,0.9624443,0.037555694580078125
1,21,Texas Tech,Utah State,0.4774547,0.5225453078746796
1,22,Arkansas,Colgate,0.8879054,0.11209458112716675
1,23,Florida,Virginia Tech,0.87623084,0.12376916408538818
1,24,Ohio State,Oral Roberts,0.979298,0.020702004432678223
1,25,Illinois,Drexel,0.99240667,0.007593333721160889
1,26,Loyola (IL),Georgia Tech,0.771685,0.22831499576568604
1,27,Tennessee,Oregon State,0.95376986,0.04623013734817505
1,28,Oklahoma State,Liberty,0.9575441,0.04245591163635254
1,29,San Diego State,Syracuse,0.83443594,0.16556406021118164
1,30,West Virginia,Morehead State,0.82435626,0.17564374208450317
1,31,Clemson,Rutgers,0.78229326,0.21770673990249634
1,32,Houston,Cleveland State,0.9926166,0.007383406162261963
2,1,Gonzaga,Oklahoma,0.99686545,0.76986986
2,2,Creighton,Virginia,0.71702576,0.94993556
2,3,Southern California,Kansas,0.9433986,0.96994126
2,4,Oregon,Iowa,0.86383533,0.97184384
2,5,Michigan,Louisiana State,0.97089046,0.74708366
2,6,Colorado,Florida State,0.92186034,0.80020916
2,7,Brigham Young,Texas,0.72872776,0.9318404
2,8,Connecticut,Alabama,0.87593555,0.9685754
2,9,Baylor,North Carolina,0.99299943,0.90841055
2,10,Villanova,Purdue,0.8041642,0.9624443
2,11,Utah State,Arkansas,0.5225453078746796,0.8879054
2,12,Florida,Ohio State,0.87623084,0.979298
2,13,Illinois,Loyola (IL),0.99240667,0.771685
2,14,Tennessee,Oklahoma State,0.95376986,0.9575441
2,15,San Diego State,West Virginia,0.83443594,0.82435626
2,16,Clemson,Houston,0.78229326,0.9926166
3,1,Gonzaga,Virginia,0.99686545,0.94993556
3,2,Kansas,Iowa,0.96994126,0.97184384
3,3,Michigan,Colorado,0.97089046,0.92186034
3,4,Texas,Alabama,0.9318404,0.9685754
3,5,Baylor,Purdue,0.99299943,0.9624443
3,6,Arkansas,Ohio State,0.8879054,0.979298
3,7,Illinois,Oklahoma State,0.99240667,0.9575441
3,8,San Diego State,Houston,0.83443594,0.9926166
4,1,Gonzaga,Iowa,0.99686545,0.97184384
4,2,Michigan,Alabama,0.97089046,0.9685754
4,3,Baylor,Ohio State,0.99299943,0.979298
4,4,Illinois,Houston,0.99240667,0.9926166
5,1,Gonzaga,Michigan,0.99686545,0.97089046
5,2,Baylor,Houston,0.99299943,0.9926166
6,1,Gonzaga,Baylor,0.99686545,0.99299943
7,1,Gonzaga,No Value,0.99686545,No Value
