Round,Game,Team1,Team2,Rating1,Rating2
1,1,Alabama,Texas A&M-Corpus Christi,1.7335753231708788,1.6518041300253816
1,2,Maryland,West Virginia,1.709586796173172,1.7490986998818308
1,3,San Diego State,College of Charleston,1.6971436177374057,1.6665108250827583
1,4,Virginia,Furman,1.691701362421154,1.6979937015995166
1,5,Creighton,NC State,1.742976917725247,1.6674733372302049
1,6,Baylor,UC Santa Barbara,1.6781834646103202,1.666239873896644
1,7,Missouri,Utah State,1.6747881578092987,1.7070078895945993
1,8,Arizona,Princeton,1.7373854334257501,1.7003121345948329
1,9,Purdue,Fairleigh Dickinson-Florham,1.6893879175310076,0.3904286589064033
1,10,Memphis,Florida Atlantic,1.7439442342193163,1.6861542854188774
1,11,Duke,Oral Roberts,1.7305887098137904,1.6829540454478367
1,12,Tennessee,Louisiana,1.7216360471725018,1.6653622633556928
1,13,Kentucky,Providence,1.7177588067408975,1.6955614579980487
1,14,Kansas State,Montana State,1.6771530776929042,1.6741390464644323
1,15,Michigan State,Southern California,1.70298405707321,1.6931131816748501
1,16,Marquette,Vermont,1.7312511184472865,1.6887896971724203
1,17,Houston,Northern Kentucky,1.743246278466136,1.670665778078109
1,18,Iowa,Auburn,1.721854341646806,1.7055454482140782
1,19,Miami (FL),Drake,1.6954760992321534,1.7147161166599427
1,20,Indiana,Kent State,1.7004926872355928,1.696975566160786
1,21,Iowa State,Pittsburgh,1.7306371598443948,1.6791342172795556
1,22,Xavier,Kennesaw State,1.7199185266272798,1.641815107285756
1,23,Texas A&M,Penn State,1.7208142804956017,1.7160584333367592
1,24,Texas,Colgate,1.7666207979812274,1.694203749454699
1,25,Kansas,Howard,1.6963139967744685,1.6465131458060496
1,26,Arkansas,Illinois,1.707726048569006,1.7015114262895032
1,27,Saint Mary's (CA),Virginia Commonwealth,1.7129850210392759,1.699503279515598
1,28,Connecticut,Iona,1.7718487019035314,1.6881210419725365
1,29,TCU,Arizona State,1.7363301195824952,1.6828824830715718
1,30,Gonzaga,Grand Canyon,1.7545694228506146,1.6923651460701699
1,31,Northwestern,Boise State,1.692778575333382,1.6769223877037795
1,32,UCLA,UNC Asheville,1.7525631418624825,1.6388335115493282
2,1,Alabama,West Virginia,1.7335753231708788,1.7490986998818308
2,2,San Diego State,Furman,1.6971436177374057,1.6979937015995166
2,3,Creighton,Baylor,1.742976917725247,1.6781834646103202
2,4,Utah State,Arizona,1.7070078895945993,1.7373854334257501
2,5,Purdue,Memphis,1.6893879175310076,1.7439442342193163
2,6,Duke,Tennessee,1.7305887098137904,1.7216360471725018
2,7,Kentucky,Kansas State,1.7177588067408975,1.6771530776929042
2,8,Michigan State,Marquette,1.70298405707321,1.7312511184472865
2,9,Houston,Iowa,1.743246278466136,1.721854341646806
2,10,Drake,Indiana,1.7147161166599427,1.7004926872355928
2,11,Iowa State,Xavier,1.7306371598443948,1.7199185266272798
2,12,Texas A&M,Texas,1.7208142804956017,1.7666207979812274
2,13,Kansas,Arkansas,1.6963139967744685,1.707726048569006
2,14,Saint Mary's (CA),Connecticut,1.7129850210392759,1.7718487019035314
2,15,TCU,Gonzaga,1.7363301195824952,1.7545694228506146
2,16,Northwestern,UCLA,1.692778575333382,1.7525631418624825
3,1,West Virginia,Furman,1.7490986998818308,1.6979937015995166
3,2,Creighton,Arizona,1.742976917725247,1.7373854334257501
3,3,Memphis,Duke,1.7439442342193163,1.7305887098137904
3,4,Kentucky,Marquette,1.7177588067408975,1.7312511184472865
3,5,Houston,Drake,1.743246278466136,1.7147161166599427
3,6,Iowa State,Texas,1.7306371598443948,1.7666207979812274
3,7,Arkansas,Connecticut,1.707726048569006,1.7718487019035314
3,8,Gonzaga,UCLA,1.7545694228506146,1.7525631418624825
4,1,West Virginia,Creighton,1.7490986998818308,1.742976917725247
4,2,Memphis,Marquette,1.7439442342193163,1.7312511184472865
4,3,Houston,Texas,1.743246278466136,1.7666207979812274
4,4,Connecticut,Gonzaga,1.7718487019035314,1.7545694228506146
5,1,West Virginia,Memphis,1.7490986998818308,1.7439442342193163
5,2,Texas,Connecticut,1.7666207979812274,1.7718487019035314
6,1,West Virginia,Connecticut,1.7490986998818308,1.7718487019035314
7,1,Connecticut,No Value,1.7718487019035314,No Value
