Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,0.89286,0.10714000463485718
1,2,Boise State,Memphis,0.71941996,0.2805800437927246
1,3,Connecticut,New Mexico State,0.9541275,0.045872509479522705
1,4,Arkansas,Vermont,0.97771,0.02228999137878418
1,5,Alabama,Notre Dame,0.68397915,0.3160208463668823
1,6,Texas Tech,Montana State,0.9726795,0.027320504188537598
1,7,Michigan State,Davidson,0.6550844,0.34491562843322754
1,8,Duke,Cal State Fullerton,0.94998837,0.050011634826660156
1,9,Baylor,Norfolk State,0.9218624,0.07813757658004761
1,10,North Carolina,Marquette,0.8268839,0.17311608791351318
1,11,Saint Mary's (CA),Indiana,0.90609056,0.09390944242477417
1,12,UCLA,Akron,0.9786526,0.021347403526306152
1,13,Texas,Virginia Tech,0.73571867,0.26428133249282837
1,14,Purdue,Yale,0.8690641,0.1309359073638916
1,15,Murray State,San Francisco,0.8298552,0.17014479637145996
1,16,Kentucky,Saint Peter's,0.9318813,0.06811869144439697
1,17,Arizona,Wright State,0.9153418,0.08465820550918579
1,18,Seton Hall,TCU,0.7102042,0.28979581594467163
1,19,Houston,UAB,0.9839085,0.016091525554656982
1,20,Illinois,Chattanooga,0.9393588,0.06064122915267944
1,21,Colorado State,Michigan,0.7993423,0.20065772533416748
1,22,Tennessee,Longwood,0.9685471,0.03145289421081543
1,23,Ohio State,Loyola (IL),0.28238338,0.717616617679596
1,24,Villanova,Delaware,0.8704312,0.12956881523132324
1,25,Kansas,Texas Southern,0.98038965,0.019610345363616943
1,26,San Diego State,Creighton,0.71874803,0.2812519669532776
1,27,Iowa,Richmond,0.9541618,0.04583817720413208
1,28,Providence,South Dakota State,0.8952272,0.10477280616760254
1,29,Louisiana State,Iowa State,0.8550632,0.14493680000305176
1,30,Wisconsin,Colgate,0.9569246,0.043075382709503174
1,31,Southern California,Miami (FL),0.6632581,0.33674192428588867
1,32,Auburn,Jacksonville State,0.889479,0.11052101850509644
2,1,Gonzaga,Boise State,0.89286,0.71941996
2,2,Connecticut,Arkansas,0.9541275,0.97771
2,3,Alabama,Texas Tech,0.68397915,0.9726795
2,4,Michigan State,Duke,0.6550844,0.94998837
2,5,Baylor,North Carolina,0.9218624,0.8268839
2,6,Saint Mary's (CA),UCLA,0.90609056,0.9786526
2,7,Texas,Purdue,0.73571867,0.8690641
2,8,Murray State,Kentucky,0.8298552,0.9318813
2,9,Arizona,Seton Hall,0.9153418,0.7102042
2,10,Houston,Illinois,0.9839085,0.9393588
2,11,Colorado State,Tennessee,0.7993423,0.9685471
2,12,Loyola (IL),Villanova,0.717616617679596,0.8704312
2,13,Kansas,San Diego State,0.98038965,0.71874803
2,14,Iowa,Providence,0.9541618,0.8952272
2,15,Louisiana State,Wisconsin,0.8550632,0.9569246
2,16,Southern California,Auburn,0.6632581,0.889479
3,1,Gonzaga,Arkansas,0.89286,0.97771
3,2,Texas Tech,Duke,0.9726795,0.94998837
3,3,Baylor,UCLA,0.9218624,0.9786526
3,4,Purdue,Kentucky,0.8690641,0.9318813
3,5,Arizona,Houston,0.9153418,0.9839085
3,6,Tennessee,Villanova,0.9685471,0.8704312
3,7,Kansas,Iowa,0.98038965,0.9541618
3,8,Wisconsin,Auburn,0.9569246,0.889479
4,1,Arkansas,Texas Tech,0.97771,0.9726795
4,2,UCLA,Kentucky,0.9786526,0.9318813
4,3,Houston,Tennessee,0.9839085,0.9685471
4,4,Kansas,Wisconsin,0.98038965,0.9569246
5,1,Arkansas,UCLA,0.97771,0.9786526
5,2,Houston,Kansas,0.9839085,0.98038965
6,1,UCLA,Houston,0.9786526,0.9839085
7,1,Houston,No Value,0.9839085,No Value
