Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,46.14531364248997,17.90825888038512
1,2,Boise State,Memphis,31.815752697399656,33.505520774514814
1,3,Connecticut,New Mexico State,36.45026377880971,25.48866145653374
1,4,Arkansas,Vermont,35.753826679987846,25.856487602338976
1,5,Alabama,Notre Dame,34.6474958256664,30.106817563947654
1,6,Texas Tech,Montana State,39.130953213859925,19.566239103856123
1,7,Michigan State,Davidson,32.80837837620974,29.225740070759315
1,8,Duke,Cal State Fullerton,38.27633276744632,18.935653510860426
1,9,Baylor,Norfolk State,41.060669864816155,16.70863420773503
1,10,North Carolina,Marquette,32.31848902490444,31.723560285777562
1,11,Saint Mary's (CA),Indiana,34.00809560522203,32.83656535553511
1,12,UCLA,Akron,39.37207702161395,20.315906911538637
1,13,Texas,Virginia Tech,36.334629845737815,33.37833011710212
1,14,Purdue,Yale,38.85268912020547,19.109171060405
1,15,Murray State,San Francisco,29.99412637742872,34.60641016989325
1,16,Kentucky,Saint Peter's,41.06527215715218,19.100258840888582
1,17,Arizona,Wright State,43.06842292963449,16.783055963578022
1,18,Seton Hall,TCU,32.97125439129963,32.058506765831275
1,19,Houston,UAB,41.43057586189954,29.76526761000236
1,20,Illinois,Chattanooga,36.83673375110571,24.800522065114066
1,21,Colorado State,Michigan,31.620294413207297,33.159166853331975
1,22,Tennessee,Longwood,40.034371937274365,19.158930210995308
1,23,Ohio State,Loyola (IL),33.43067039662859,33.36670392048444
1,24,Villanova,Delaware,38.679965529958636,19.64440515129462
1,25,Kansas,Texas Southern,40.90398941227237,15.9916097910845
1,26,San Diego State,Creighton,33.00226941600793,30.624156875401763
1,27,Iowa,Richmond,38.90716205797285,26.52471224554943
1,28,Providence,South Dakota State,31.421784120808866,26.153391784779526
1,29,Louisiana State,Iowa State,37.20263357594123,31.551933503179672
1,30,Wisconsin,Colgate,32.85304830143183,19.89544165409451
1,31,Southern California,Miami (FL),32.14612585323033,29.271190911454752
1,32,Auburn,Jacksonville State,39.59471172632691,19.494134004854143
2,1,Gonzaga,Memphis,46.14531364248997,33.505520774514814
2,2,Connecticut,Arkansas,36.45026377880971,35.753826679987846
2,3,Alabama,Texas Tech,34.6474958256664,39.130953213859925
2,4,Michigan State,Duke,32.80837837620974,38.27633276744632
2,5,Baylor,North Carolina,41.060669864816155,32.31848902490444
2,6,Saint Mary's (CA),UCLA,34.00809560522203,39.37207702161395
2,7,Texas,Purdue,36.334629845737815,38.85268912020547
2,8,San Francisco,Kentucky,34.60641016989325,41.06527215715218
2,9,Arizona,Seton Hall,43.06842292963449,32.97125439129963
2,10,Houston,Illinois,41.43057586189954,36.83673375110571
2,11,Michigan,Tennessee,33.159166853331975,40.034371937274365
2,12,Ohio State,Villanova,33.43067039662859,38.679965529958636
2,13,Kansas,San Diego State,40.90398941227237,33.00226941600793
2,14,Iowa,Providence,38.90716205797285,31.421784120808866
2,15,Louisiana State,Wisconsin,37.20263357594123,32.85304830143183
2,16,Southern California,Auburn,32.14612585323033,39.59471172632691
3,1,Gonzaga,Connecticut,46.14531364248997,36.45026377880971
3,2,Texas Tech,Duke,39.130953213859925,38.27633276744632
3,3,Baylor,UCLA,41.060669864816155,39.37207702161395
3,4,Purdue,Kentucky,38.85268912020547,41.06527215715218
3,5,Arizona,Houston,43.06842292963449,41.43057586189954
3,6,Tennessee,Villanova,40.034371937274365,38.679965529958636
3,7,Kansas,Iowa,40.90398941227237,38.90716205797285
3,8,Louisiana State,Auburn,37.20263357594123,39.59471172632691
4,1,Gonzaga,Texas Tech,46.14531364248997,39.130953213859925
4,2,Baylor,Kentucky,41.060669864816155,41.06527215715218
4,3,Arizona,Tennessee,43.06842292963449,40.034371937274365
4,4,Kansas,Auburn,40.90398941227237,39.59471172632691
5,1,Gonzaga,Kentucky,46.14531364248997,41.06527215715218
5,2,Arizona,Kansas,43.06842292963449,40.90398941227237
6,1,Gonzaga,Arizona,46.14531364248997,43.06842292963449
7,1,Gonzaga,No Value,46.14531364248997,No Value
