Round,Game,Team1,Team2,Rating1,Rating2
1,1,Connecticut,Stetson,0.8632789,0.13672107458114624
1,2,Florida Atlantic,Northwestern,0.697694,0.30230599641799927
1,3,San Diego State,UAB,0.7993001,0.20069992542266846
1,4,Auburn,Yale,0.9478345,0.05216550827026367
1,5,Brigham Young,Duquesne,0.93111366,0.06888633966445923
1,6,Illinois,Morehead State,0.92253846,0.07746154069900513
1,7,Washington State,Drake,0.5851437,0.41485631465911865
1,8,Iowa State,South Dakota State,0.9683839,0.03161609172821045
1,9,North Carolina,Wagner,0.9212538,0.07874619960784912
1,10,Mississippi State,Michigan State,0.80000687,0.19999313354492188
1,11,Saint Mary's (CA),Grand Canyon,0.9000653,0.09993469715118408
1,12,Alabama,College of Charleston,0.92422396,0.07577604055404663
1,13,Clemson,New Mexico,0.35407346,0.6459265351295471
1,14,Baylor,Colgate,0.9215318,0.0784682035446167
1,15,Dayton,Nevada,0.54228264,0.4577173590660095
1,16,Arizona,Long Beach State,0.93639445,0.06360554695129395
1,17,Houston,Longwood,0.8826927,0.11730730533599854
1,18,Nebraska,Texas A&M,0.72629946,0.2737005352973938
1,19,Wisconsin,James Madison,0.8811915,0.11880850791931152
1,20,Duke,Vermont,0.9215512,0.07844877243041992
1,21,Texas Tech,NC State,0.8149434,0.1850566267967224
1,22,Kentucky,Oakland,0.94950897,0.05049103498458862
1,23,Florida,Colorado,0.73564243,0.2643575668334961
1,24,Marquette,Western Kentucky,0.96251523,0.03748476505279541
1,25,Purdue,Grambling,0.9212538,0.07874619960784912
1,26,Utah State,TCU,0.6187579,0.3812420964241028
1,27,Gonzaga,McNeese State,0.9504712,0.04952877759933472
1,28,Kansas,Samford,0.9388177,0.06118232011795044
1,29,South Carolina,Oregon,0.80404955,0.195950448513031
1,30,Creighton,Akron,0.9188461,0.08115392923355103
1,31,Texas,Colorado State,0.79528576,0.20471423864364624
1,32,Tennessee,Saint Peter's,0.88670194,0.11329805850982666
2,1,Connecticut,Florida Atlantic,0.8632789,0.697694
2,2,San Diego State,Auburn,0.7993001,0.9478345
2,3,Brigham Young,Illinois,0.93111366,0.92253846
2,4,Washington State,Iowa State,0.5851437,0.9683839
2,5,North Carolina,Mississippi State,0.9212538,0.80000687
2,6,Saint Mary's (CA),Alabama,0.9000653,0.92422396
2,7,New Mexico,Baylor,0.6459265351295471,0.9215318
2,8,Dayton,Arizona,0.54228264,0.93639445
2,9,Houston,Nebraska,0.8826927,0.72629946
2,10,Wisconsin,Duke,0.8811915,0.9215512
2,11,Texas Tech,Kentucky,0.8149434,0.94950897
2,12,Florida,Marquette,0.73564243,0.96251523
2,13,Purdue,Utah State,0.9212538,0.6187579
2,14,Gonzaga,Kansas,0.9504712,0.9388177
2,15,South Carolina,Creighton,0.80404955,0.9188461
2,16,Texas,Tennessee,0.79528576,0.88670194
3,1,Connecticut,Auburn,0.8632789,0.9478345
3,2,Brigham Young,Iowa State,0.93111366,0.9683839
3,3,North Carolina,Alabama,0.9212538,0.92422396
3,4,Baylor,Arizona,0.9215318,0.93639445
3,5,Houston,Duke,0.8826927,0.9215512
3,6,Kentucky,Marquette,0.94950897,0.96251523
3,7,Purdue,Gonzaga,0.9212538,0.9504712
3,8,Creighton,Tennessee,0.9188461,0.88670194
4,1,Auburn,Iowa State,0.9478345,0.9683839
4,2,Alabama,Arizona,0.92422396,0.93639445
4,3,Duke,Marquette,0.9215512,0.96251523
4,4,Gonzaga,Creighton,0.9504712,0.9188461
5,1,Iowa State,Arizona,0.9683839,0.93639445
5,2,Marquette,Gonzaga,0.96251523,0.9504712
6,1,Iowa State,Marquette,0.9683839,0.96251523
7,1,Iowa State,No Value,0.9683839,No Value
