Round Name,Round,Game,Team1,Team2,Seed1,Seed2,Rating1,Rating2
Round of 64,1,1,Auburn,Alabama State,1,16,69.60606060606061,72.23529411764706
Round of 64,1,2,Louisville,Creighton,8,9,68.91176470588235,69.52941176470588
Round of 64,1,3,Michigan,UC San Diego,5,12,71.23529411764706,61.61764705882353
Round of 64,1,4,Texas A&M,Yale,4,13,67.9375,69.72413793103448
Round of 64,1,5,Mississippi,North Carolina,6,11,71.72727272727273,74.97142857142858
Round of 64,1,6,Iowa State,Lipscomb,3,14,68.06060606060606,67.32352941176471
Round of 64,1,7,Marquette,New Mexico,7,10,68.54545454545455,70.75757575757575
Round of 64,1,8,Michigan State,Bryant,2,15,67.24242424242425,73.8529411764706
Round of 64,1,9,Florida,Norfolk State,1,16,69.23529411764706,68.97058823529412
Round of 64,1,10,Connecticut,Oklahoma,8,9,68.03030303030303,74.84848484848484
Round of 64,1,11,Memphis,Colorado State,5,12,73.23529411764706,67.08823529411765
Round of 64,1,12,Maryland,Grand Canyon,4,13,67.0,69.12121212121212
Round of 64,1,13,Missouri,Drake,6,11,73.84848484848484,58.42424242424242
Round of 64,1,14,Texas Tech,UNC Wilmington,3,14,67.57575757575758,69.91176470588235
Round of 64,1,15,Kansas,Arkansas,7,10,69.27272727272727,71.15151515151516
Round of 64,1,16,St. John's (NY),Omaha,2,15,65.88235294117646,75.02941176470588
Round of 64,1,17,Duke,Mount Saint Mary (NY),1,16,61.911764705882355,101.0
Round of 64,1,18,Mississippi State,Baylor,8,9,74.15151515151516,69.15151515151516
Round of 64,1,19,Oregon,Liberty,5,12,70.93939393939394,62.88235294117647
Round of 64,1,20,Arizona,Akron,4,13,72.44117647058823,74.52941176470588
Round of 64,1,21,Brigham Young,Virginia Commonwealth,6,11,70.87878787878788,62.38235294117647
Round of 64,1,22,Wisconsin,Montana,3,14,70.42857142857143,72.94117647058823
Round of 64,1,23,Saint Mary's (CA),Vanderbilt,7,10,60.666666666666664,74.78125
Round of 64,1,24,Alabama,Robert Morris,2,15,81.42424242424242,70.44117647058823
Round of 64,1,25,Houston,Southern Illinois-Edwardsville,1,16,58.470588235294116,66.12121212121212
Round of 64,1,26,Gonzaga,Georgia,8,9,69.63636363636364,69.3125
Round of 64,1,27,Clemson,McNeese State,5,12,65.66666666666667,64.03030303030303
Round of 64,1,28,Purdue,High Point,4,13,71.0909090909091,68.76470588235294
Round of 64,1,29,Illinois,Xavier,6,11,74.60606060606061,70.875
Round of 64,1,30,Kentucky,Troy,3,14,77.87878787878788,65.42424242424242
Round of 64,1,31,UCLA,Utah State,7,10,65.71875,69.96969696969697
Round of 64,1,32,Tennessee,Wofford,2,15,63.029411764705884,69.82352941176471
Round of 32,2,1,Alabama State,Creighton,16,9,72.23529411764706,69.52941176470588
Round of 32,2,2,Michigan,Yale,5,13,71.23529411764706,69.72413793103448
Round of 32,2,3,North Carolina,Iowa State,11,3,74.97142857142858,68.06060606060606
Round of 32,2,4,New Mexico,Bryant,10,15,70.75757575757575,73.8529411764706
Round of 32,2,5,Florida,Oklahoma,1,9,69.23529411764706,74.84848484848484
Round of 32,2,6,Memphis,Grand Canyon,5,13,73.23529411764706,69.12121212121212
Round of 32,2,7,Missouri,UNC Wilmington,6,14,73.84848484848484,69.91176470588235
Round of 32,2,8,Arkansas,Omaha,10,15,71.15151515151516,75.02941176470588
Round of 32,2,9,Mount Saint Mary (NY),Mississippi State,16,8,101.0,74.15151515151516
Round of 32,2,10,Oregon,Akron,5,13,70.93939393939394,74.52941176470588
Round of 32,2,11,Brigham Young,Montana,6,14,70.87878787878788,72.94117647058823
Round of 32,2,12,Vanderbilt,Alabama,10,2,74.78125,81.42424242424242
Round of 32,2,13,Southern Illinois-Edwardsville,Gonzaga,16,8,66.12121212121212,69.63636363636364
Round of 32,2,14,Clemson,Purdue,5,4,65.66666666666667,71.0909090909091
Round of 32,2,15,Illinois,Kentucky,6,3,74.60606060606061,77.87878787878788
Round of 32,2,16,Utah State,Wofford,10,15,69.96969696969697,69.82352941176471
Sweet 16,3,1,Alabama State,Michigan,16,5,72.23529411764706,71.23529411764706
Sweet 16,3,2,North Carolina,Bryant,11,15,74.97142857142858,73.8529411764706
Sweet 16,3,3,Oklahoma,Memphis,9,5,74.84848484848484,73.23529411764706
Sweet 16,3,4,Missouri,Omaha,6,15,73.84848484848484,75.02941176470588
Sweet 16,3,5,Mount Saint Mary (NY),Akron,16,13,101.0,74.52941176470588
Sweet 16,3,6,Montana,Alabama,14,2,72.94117647058823,81.42424242424242
Sweet 16,3,7,Gonzaga,Purdue,8,4,69.63636363636364,71.0909090909091
Sweet 16,3,8,Kentucky,Utah State,3,10,77.87878787878788,69.96969696969697
Elite 8,4,1,Alabama State,North Carolina,16,11,72.23529411764706,74.97142857142858
Elite 8,4,2,Oklahoma,Omaha,9,15,74.84848484848484,75.02941176470588
Elite 8,4,3,Mount Saint Mary (NY),Alabama,16,2,101.0,81.42424242424242
Elite 8,4,4,Purdue,Kentucky,4,3,71.0909090909091,77.87878787878788
Final 4,5,1,North Carolina,Omaha,11,15,74.97142857142858,75.02941176470588
Final 4,5,2,Mount Saint Mary (NY),Kentucky,16,3,101.0,77.87878787878788
Championship,6,1,Omaha,Mount Saint Mary (NY),15,16,75.02941176470588,101.0
Champion,7,1,Mount Saint Mary (NY),---,16,---,101.0,---
