Round,Game,Team1,Team2,Rating1,Rating2
1,1,Connecticut,Stetson,0.9654876,0.03451240062713623
1,2,Florida Atlantic,Northwestern,0.84400815,0.15599185228347778
1,3,San Diego State,UAB,0.83483636,0.16516363620758057
1,4,Auburn,Yale,0.9684524,0.031547605991363525
1,5,Brigham Young,Duquesne,0.8737418,0.12625819444656372
1,6,Illinois,Morehead State,0.9772674,0.02273261547088623
1,7,Washington State,Drake,0.74317247,0.25682753324508667
1,8,Iowa State,South Dakota State,0.8671242,0.13287580013275146
1,9,North Carolina,Wagner,0.9483918,0.05160820484161377
1,10,Mississippi State,Michigan State,0.7453453,0.2546547055244446
1,11,Saint Mary's (CA),Grand Canyon,0.85037464,0.14962536096572876
1,12,Alabama,College of Charleston,0.8769607,0.12303930521011353
1,13,Clemson,New Mexico,0.5020242,0.49797582626342773
1,14,Baylor,Colgate,0.96961147,0.03038853406906128
1,15,Dayton,Nevada,0.49719816,0.5028018355369568
1,16,Arizona,Long Beach State,0.96880263,0.03119736909866333
1,17,Houston,Longwood,0.9491634,0.05083662271499634
1,18,Nebraska,Texas A&M,0.7792006,0.22079938650131226
1,19,Wisconsin,James Madison,0.7982734,0.20172661542892456
1,20,Duke,Vermont,0.8863038,0.11369621753692627
1,21,Texas Tech,NC State,0.92714584,0.07285416126251221
1,22,Kentucky,Oakland,0.92623025,0.07376974821090698
1,23,Florida,Colorado,0.9096969,0.09030312299728394
1,24,Marquette,Western Kentucky,0.9732809,0.026719093322753906
1,25,Purdue,Grambling,0.8122945,0.18770551681518555
1,26,Utah State,TCU,0.86848,0.13151997327804565
1,27,Gonzaga,McNeese State,0.89627635,0.10372364521026611
1,28,Kansas,Samford,0.7990551,0.2009449005126953
1,29,South Carolina,Oregon,0.6060719,0.3939281105995178
1,30,Creighton,Akron,0.9091559,0.09084409475326538
1,31,Texas,Colorado State,0.90480584,0.09519416093826294
1,32,Tennessee,Saint Peter's,0.9243353,0.0756646990776062
2,1,Connecticut,Florida Atlantic,0.9654876,0.84400815
2,2,San Diego State,Auburn,0.83483636,0.9684524
2,3,Brigham Young,Illinois,0.8737418,0.9772674
2,4,Washington State,Iowa State,0.74317247,0.8671242
2,5,North Carolina,Mississippi State,0.9483918,0.7453453
2,6,Saint Mary's (CA),Alabama,0.85037464,0.8769607
2,7,Clemson,Baylor,0.5020242,0.96961147
2,8,Nevada,Arizona,0.5028018355369568,0.96880263
2,9,Houston,Nebraska,0.9491634,0.7792006
2,10,Wisconsin,Duke,0.7982734,0.8863038
2,11,Texas Tech,Kentucky,0.92714584,0.92623025
2,12,Florida,Marquette,0.9096969,0.9732809
2,13,Purdue,Utah State,0.8122945,0.86848
2,14,Gonzaga,Kansas,0.89627635,0.7990551
2,15,South Carolina,Creighton,0.6060719,0.9091559
2,16,Texas,Tennessee,0.90480584,0.9243353
3,1,Connecticut,Auburn,0.9654876,0.9684524
3,2,Illinois,Iowa State,0.9772674,0.8671242
3,3,North Carolina,Alabama,0.9483918,0.8769607
3,4,Baylor,Arizona,0.96961147,0.96880263
3,5,Houston,Duke,0.9491634,0.8863038
3,6,Texas Tech,Marquette,0.92714584,0.9732809
3,7,Utah State,Gonzaga,0.86848,0.89627635
3,8,Creighton,Tennessee,0.9091559,0.9243353
4,1,Auburn,Illinois,0.9684524,0.9772674
4,2,North Carolina,Baylor,0.9483918,0.96961147
4,3,Houston,Marquette,0.9491634,0.9732809
4,4,Gonzaga,Tennessee,0.89627635,0.9243353
5,1,Illinois,Baylor,0.9772674,0.96961147
5,2,Marquette,Tennessee,0.9732809,0.9243353
6,1,Illinois,Marquette,0.9772674,0.9732809
7,1,Illinois,No Value,0.9772674,No Value
