Round,Game,Team1,Team2,Rating1,Rating2
1,1,Alabama,Texas A&M-Corpus Christi,0.9928738590164768,0.007126140983523155
1,2,Maryland,West Virginia,0.5289339784824323,0.4710660215175677
1,3,San Diego State,College of Charleston,0.8898709689305628,0.11012903106943717
1,4,Virginia,Furman,0.8494162994515546,0.1505837005484454
1,5,Creighton,NC State,0.8497189895287168,0.15028101047128317
1,6,Baylor,UC Santa Barbara,0.8757531494372175,0.12424685056278251
1,7,Missouri,Utah State,0.5003749860129464,0.4996250139870536
1,8,Arizona,Princeton,0.9519238746862458,0.04807612531375416
1,9,Purdue,Fairleigh Dickinson-Florham,0.9997700172270116,0.00022998277298835745
1,10,Memphis,Florida Atlantic,0.8197820387370052,0.18021796126299483
1,11,Duke,Oral Roberts,0.9185395076128074,0.08146049238719255
1,12,Tennessee,Louisiana,0.8966938219191336,0.1033061780808664
1,13,Kentucky,Providence,0.8954696359017346,0.10453036409826544
1,14,Kansas State,Montana State,0.820892186842127,0.17910781315787305
1,15,Michigan State,Southern California,0.6580020188633676,0.3419979811366324
1,16,Marquette,Vermont,0.9405804865423887,0.05941951345761132
1,17,Houston,Northern Kentucky,0.9853512983737175,0.014648701626282512
1,18,Iowa,Auburn,0.6913259037341066,0.30867409626589337
1,19,Miami (FL),Drake,0.6740251563255614,0.32597484367443863
1,20,Indiana,Kent State,0.7612840947882871,0.23871590521171293
1,21,Iowa State,Pittsburgh,0.8310718404102756,0.1689281595897244
1,22,Xavier,Kennesaw State,0.9278722132032396,0.07212778679676035
1,23,Texas A&M,Penn State,0.8309499908790877,0.16905000912091228
1,24,Texas,Colgate,0.9669077725940933,0.03309222740590667
1,25,Kansas,Howard,0.9869062709083634,0.013093729091636641
1,26,Arkansas,Illinois,0.764116979662745,0.23588302033725494
1,27,Saint Mary's (CA),Virginia Commonwealth,0.7187184313085162,0.2812815686914838
1,28,Connecticut,Iona,0.9286869192668635,0.07131308073313647
1,29,TCU,Arizona State,0.813522293990934,0.186477706009066
1,30,Gonzaga,Grand Canyon,0.9733015234897163,0.026698476510283675
1,31,Northwestern,Boise State,0.5614009437193961,0.4385990562806039
1,32,UCLA,UNC Asheville,0.9777538344472431,0.022246165552756936
2,1,Alabama,Maryland,0.9928738590164768,0.5289339784824323
2,2,San Diego State,Virginia,0.8898709689305628,0.8494162994515546
2,3,Creighton,Baylor,0.8497189895287168,0.8757531494372175
2,4,Missouri,Arizona,0.5003749860129464,0.9519238746862458
2,5,Purdue,Memphis,0.9997700172270116,0.8197820387370052
2,6,Duke,Tennessee,0.9185395076128074,0.8966938219191336
2,7,Kentucky,Kansas State,0.8954696359017346,0.820892186842127
2,8,Michigan State,Marquette,0.6580020188633676,0.9405804865423887
2,9,Houston,Iowa,0.9853512983737175,0.6913259037341066
2,10,Miami (FL),Indiana,0.6740251563255614,0.7612840947882871
2,11,Iowa State,Xavier,0.8310718404102756,0.9278722132032396
2,12,Texas A&M,Texas,0.8309499908790877,0.9669077725940933
2,13,Kansas,Arkansas,0.9869062709083634,0.764116979662745
2,14,Saint Mary's (CA),Connecticut,0.7187184313085162,0.9286869192668635
2,15,TCU,Gonzaga,0.813522293990934,0.9733015234897163
2,16,Northwestern,UCLA,0.5614009437193961,0.9777538344472431
3,1,Alabama,San Diego State,0.9928738590164768,0.8898709689305628
3,2,Baylor,Arizona,0.8757531494372175,0.9519238746862458
3,3,Purdue,Duke,0.9997700172270116,0.9185395076128074
3,4,Kentucky,Marquette,0.8954696359017346,0.9405804865423887
3,5,Houston,Indiana,0.9853512983737175,0.7612840947882871
3,6,Xavier,Texas,0.9278722132032396,0.9669077725940933
3,7,Kansas,Connecticut,0.9869062709083634,0.9286869192668635
3,8,Gonzaga,UCLA,0.9733015234897163,0.9777538344472431
4,1,Alabama,Arizona,0.9928738590164768,0.9519238746862458
4,2,Purdue,Marquette,0.9997700172270116,0.9405804865423887
4,3,Houston,Texas,0.9853512983737175,0.9669077725940933
4,4,Kansas,UCLA,0.9869062709083634,0.9777538344472431
5,1,Alabama,Purdue,0.9928738590164768,0.9997700172270116
5,2,Houston,Kansas,0.9853512983737175,0.9869062709083634
6,1,Purdue,Kansas,0.9997700172270116,0.9869062709083634
7,1,Purdue,No Value,0.9997700172270116,No Value
