Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,4.604430342278377,3.171291299936907
1,2,Boise State,Memphis,4.227800106730309,4.173918725202697
1,3,Connecticut,New Mexico State,4.1938988527894026,3.8039699928792414
1,4,Arkansas,Vermont,4.144473335010223,3.4384845994385955
1,5,Alabama,Notre Dame,3.5738415187909736,3.7366705919776106
1,6,Texas Tech,Montana State,4.325980325133095,3.380390825887864
1,7,Michigan State,Davidson,3.946026492210403,3.8357842022943314
1,8,Duke,Cal State Fullerton,4.215845566530803,3.094939420435203
1,9,Baylor,Norfolk State,4.3335272422967686,2.842163146614208
1,10,North Carolina,Marquette,3.997826312878753,3.5783424407442053
1,11,Saint Mary's (CA),Indiana,4.456263293754786,3.7830834989177484
1,12,UCLA,Akron,4.420940340501999,3.395401127689161
1,13,Texas,Virginia Tech,3.7720036354477933,4.164423093991498
1,14,Purdue,Yale,4.340391528633744,3.0737389091699336
1,15,Murray State,San Francisco,3.999762967354848,4.195842538032297
1,16,Kentucky,Saint Peter's,4.4712510581565175,3.0917603021414357
1,17,Arizona,Wright State,4.73840501970421,2.934380383109081
1,18,Seton Hall,TCU,3.8836116587009992,3.8878260069182122
1,19,Houston,UAB,4.4369808998681,3.845113234222913
1,20,Illinois,Chattanooga,4.020753703834963,3.7475478908164677
1,21,Colorado State,Michigan,4.129058239664874,3.6496617023428106
1,22,Tennessee,Longwood,4.54699514738524,3.4040610667689
1,23,Ohio State,Loyola (IL),3.4681409265607224,3.908849620084585
1,24,Villanova,Delaware,4.39384917807813,3.1604212088187564
1,25,Kansas,Texas Southern,4.640748108030121,2.586026353338293
1,26,San Diego State,Creighton,4.076616868161677,4.0686133399049975
1,27,Iowa,Richmond,4.403847695218708,3.737415492196097
1,28,Providence,South Dakota State,4.039693524627112,3.8077328137159427
1,29,Louisiana State,Iowa State,3.845589955655786,3.686495714304353
1,30,Wisconsin,Colgate,4.078700184591805,3.127965983285466
1,31,Southern California,Miami (FL),4.05411080417953,3.9296391220312112
1,32,Auburn,Jacksonville State,4.276793623147295,3.027019200372097
2,1,Gonzaga,Boise State,4.604430342278377,4.227800106730309
2,2,Connecticut,Arkansas,4.1938988527894026,4.144473335010223
2,3,Notre Dame,Texas Tech,3.7366705919776106,4.325980325133095
2,4,Michigan State,Duke,3.946026492210403,4.215845566530803
2,5,Baylor,North Carolina,4.3335272422967686,3.997826312878753
2,6,Saint Mary's (CA),UCLA,4.456263293754786,4.420940340501999
2,7,Virginia Tech,Purdue,4.164423093991498,4.340391528633744
2,8,San Francisco,Kentucky,4.195842538032297,4.4712510581565175
2,9,Arizona,TCU,4.73840501970421,3.8878260069182122
2,10,Houston,Illinois,4.4369808998681,4.020753703834963
2,11,Colorado State,Tennessee,4.129058239664874,4.54699514738524
2,12,Loyola (IL),Villanova,3.908849620084585,4.39384917807813
2,13,Kansas,San Diego State,4.640748108030121,4.076616868161677
2,14,Iowa,Providence,4.403847695218708,4.039693524627112
2,15,Louisiana State,Wisconsin,3.845589955655786,4.078700184591805
2,16,Southern California,Auburn,4.05411080417953,4.276793623147295
3,1,Gonzaga,Connecticut,4.604430342278377,4.1938988527894026
3,2,Texas Tech,Duke,4.325980325133095,4.215845566530803
3,3,Baylor,Saint Mary's (CA),4.3335272422967686,4.456263293754786
3,4,Purdue,Kentucky,4.340391528633744,4.4712510581565175
3,5,Arizona,Houston,4.73840501970421,4.4369808998681
3,6,Tennessee,Villanova,4.54699514738524,4.39384917807813
3,7,Kansas,Iowa,4.640748108030121,4.403847695218708
3,8,Wisconsin,Auburn,4.078700184591805,4.276793623147295
4,1,Gonzaga,Texas Tech,4.604430342278377,4.325980325133095
4,2,Saint Mary's (CA),Kentucky,4.456263293754786,4.4712510581565175
4,3,Arizona,Tennessee,4.73840501970421,4.54699514738524
4,4,Kansas,Auburn,4.640748108030121,4.276793623147295
5,1,Gonzaga,Kentucky,4.604430342278377,4.4712510581565175
5,2,Arizona,Kansas,4.73840501970421,4.640748108030121
6,1,Gonzaga,Arizona,4.604430342278377,4.73840501970421
7,1,Arizona,No Value,4.73840501970421,No Value
