Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,0.7612527,0.23874729871749878
1,2,Boise State,Memphis,0.74761325,0.25238674879074097
1,3,Connecticut,New Mexico State,0.6887009,0.31129908561706543
1,4,Arkansas,Vermont,0.97290707,0.027092933654785156
1,5,Alabama,Notre Dame,0.9192162,0.08078378438949585
1,6,Texas Tech,Montana State,0.97518075,0.024819254875183105
1,7,Michigan State,Davidson,0.6712491,0.3287509083747864
1,8,Duke,Cal State Fullerton,0.93173397,0.06826603412628174
1,9,Baylor,Norfolk State,0.91019535,0.08980464935302734
1,10,North Carolina,Marquette,0.8838855,0.11611449718475342
1,11,Saint Mary's (CA),Indiana,0.847507,0.15249300003051758
1,12,UCLA,Akron,0.9654207,0.03457927703857422
1,13,Texas,Virginia Tech,0.61121035,0.38878965377807617
1,14,Purdue,Yale,0.9517564,0.048243582248687744
1,15,Murray State,San Francisco,0.9088756,0.09112441539764404
1,16,Kentucky,Saint Peter's,0.94403857,0.055961430072784424
1,17,Arizona,Wright State,0.92029464,0.07970535755157471
1,18,Seton Hall,TCU,0.7240069,0.27599310874938965
1,19,Houston,UAB,0.9341226,0.06587737798690796
1,20,Illinois,Chattanooga,0.9502966,0.04970341920852661
1,21,Colorado State,Michigan,0.68694365,0.3130563497543335
1,22,Tennessee,Longwood,0.8784808,0.12151920795440674
1,23,Ohio State,Loyola (IL),0.6811067,0.31889331340789795
1,24,Villanova,Delaware,0.9003488,0.09965121746063232
1,25,Kansas,Texas Southern,0.9792972,0.020702779293060303
1,26,San Diego State,Creighton,0.74405456,0.25594544410705566
1,27,Iowa,Richmond,0.90290326,0.09709674119949341
1,28,Providence,South Dakota State,0.89614,0.10386002063751221
1,29,Louisiana State,Iowa State,0.9045947,0.09540528059005737
1,30,Wisconsin,Colgate,0.9559892,0.044010818004608154
1,31,Southern California,Miami (FL),0.8560246,0.1439753770828247
1,32,Auburn,Jacksonville State,0.9634522,0.03654778003692627
2,1,Gonzaga,Boise State,0.7612527,0.74761325
2,2,Connecticut,Arkansas,0.6887009,0.97290707
2,3,Alabama,Texas Tech,0.9192162,0.97518075
2,4,Michigan State,Duke,0.6712491,0.93173397
2,5,Baylor,North Carolina,0.91019535,0.8838855
2,6,Saint Mary's (CA),UCLA,0.847507,0.9654207
2,7,Texas,Purdue,0.61121035,0.9517564
2,8,Murray State,Kentucky,0.9088756,0.94403857
2,9,Arizona,Seton Hall,0.92029464,0.7240069
2,10,Houston,Illinois,0.9341226,0.9502966
2,11,Colorado State,Tennessee,0.68694365,0.8784808
2,12,Ohio State,Villanova,0.6811067,0.9003488
2,13,Kansas,San Diego State,0.9792972,0.74405456
2,14,Iowa,Providence,0.90290326,0.89614
2,15,Louisiana State,Wisconsin,0.9045947,0.9559892
2,16,Southern California,Auburn,0.8560246,0.9634522
3,1,Gonzaga,Arkansas,0.7612527,0.97290707
3,2,Texas Tech,Duke,0.97518075,0.93173397
3,3,Baylor,UCLA,0.91019535,0.9654207
3,4,Purdue,Kentucky,0.9517564,0.94403857
3,5,Arizona,Illinois,0.92029464,0.9502966
3,6,Tennessee,Villanova,0.8784808,0.9003488
3,7,Kansas,Iowa,0.9792972,0.90290326
3,8,Wisconsin,Auburn,0.9559892,0.9634522
4,1,Arkansas,Texas Tech,0.97290707,0.97518075
4,2,UCLA,Purdue,0.9654207,0.9517564
4,3,Illinois,Villanova,0.9502966,0.9003488
4,4,Kansas,Auburn,0.9792972,0.9634522
5,1,Texas Tech,UCLA,0.97518075,0.9654207
5,2,Illinois,Kansas,0.9502966,0.9792972
6,1,Texas Tech,Kansas,0.97518075,0.9792972
7,1,Kansas,No Value,0.9792972,No Value
