Round,Game,Team1,Team2,Rating1,Rating2
1,1,Alabama,Texas A&M-Corpus Christi,2289.061414122464,1843.0480870520328
1,2,Maryland,West Virginia,1822.0975020404412,2008.7255260466343
1,3,San Diego State,College of Charleston,2221.3388702653506,2095.6170976385665
1,4,Virginia,Furman,2061.1418683742545,2055.330015380762
1,5,Creighton,NC State,1908.2595128224964,1803.8975061228032
1,6,Baylor,UC Santa Barbara,1824.839724847455,1993.9696206871893
1,7,Missouri,Utah State,1923.7590400919978,2134.166754318114
1,8,Arizona,Princeton,2165.4219925245447,2008.2180540064123
1,9,Purdue,Fairleigh Dickinson-Florham,2096.773694365969,1404.61532966586
1,10,Memphis,Florida Atlantic,2246.162243771131,2213.946079933647
1,11,Duke,Oral Roberts,2267.5989252797835,2159.456211072322
1,12,Tennessee,Louisiana,1867.3169747900404,2057.3017088178963
1,13,Kentucky,Providence,2010.2692934783038,1700.9119883664212
1,14,Kansas State,Montana State,1853.2245329819557,1981.762646624025
1,15,Michigan State,Southern California,1884.0281374158972,1871.6963130281117
1,16,Marquette,Vermont,2209.225137380697,2043.4501349908408
1,17,Houston,Northern Kentucky,2223.969089768992,1912.826407440566
1,18,Iowa,Auburn,1834.4880561752702,1887.0740125779494
1,19,Miami (FL),Drake,2077.0946509097107,2188.6875708904554
1,20,Indiana,Kent State,1905.9184805793268,2120.1275564282796
1,21,Iowa State,Pittsburgh,1903.5018412766217,1821.4323513551394
1,22,Xavier,Kennesaw State,2037.2517588517935,2036.2648035510642
1,23,Texas A&M,Penn State,2110.7699722209013,1941.2287619049587
1,24,Texas,Colgate,2299.3059954221967,2017.9827486091112
1,25,Kansas,Howard,2127.028180531766,1846.8043432735344
1,26,Arkansas,Illinois,1868.1937856278173,1750.4108513965418
1,27,Saint Mary's (CA),Virginia Commonwealth,2061.2572519613495,2187.279900762977
1,28,Connecticut,Iona,2129.772257534788,2004.2820029657437
1,29,TCU,Arizona State,1936.370477533091,1809.1615009024133
1,30,Gonzaga,Grand Canyon,2327.7276278155578,2022.1551013650794
1,31,Northwestern,Boise State,1827.9659093061225,1948.9018503262578
1,32,UCLA,UNC Asheville,2226.338177870663,1987.0646566914604
2,1,Alabama,West Virginia,2289.061414122464,2008.7255260466343
2,2,San Diego State,Virginia,2221.3388702653506,2061.1418683742545
2,3,Creighton,UC Santa Barbara,1908.2595128224964,1993.9696206871893
2,4,Utah State,Arizona,2134.166754318114,2165.4219925245447
2,5,Purdue,Memphis,2096.773694365969,2246.162243771131
2,6,Duke,Louisiana,2267.5989252797835,2057.3017088178963
2,7,Kentucky,Montana State,2010.2692934783038,1981.762646624025
2,8,Michigan State,Marquette,1884.0281374158972,2209.225137380697
2,9,Houston,Auburn,2223.969089768992,1887.0740125779494
2,10,Drake,Kent State,2188.6875708904554,2120.1275564282796
2,11,Iowa State,Xavier,1903.5018412766217,2037.2517588517935
2,12,Texas A&M,Texas,2110.7699722209013,2299.3059954221967
2,13,Kansas,Arkansas,2127.028180531766,1868.1937856278173
2,14,Virginia Commonwealth,Connecticut,2187.279900762977,2129.772257534788
2,15,TCU,Gonzaga,1936.370477533091,2327.7276278155578
2,16,Boise State,UCLA,1948.9018503262578,2226.338177870663
3,1,Alabama,San Diego State,2289.061414122464,2221.3388702653506
3,2,UC Santa Barbara,Arizona,1993.9696206871893,2165.4219925245447
3,3,Memphis,Duke,2246.162243771131,2267.5989252797835
3,4,Kentucky,Marquette,2010.2692934783038,2209.225137380697
3,5,Houston,Drake,2223.969089768992,2188.6875708904554
3,6,Xavier,Texas,2037.2517588517935,2299.3059954221967
3,7,Kansas,Virginia Commonwealth,2127.028180531766,2187.279900762977
3,8,Gonzaga,UCLA,2327.7276278155578,2226.338177870663
4,1,Alabama,Arizona,2289.061414122464,2165.4219925245447
4,2,Duke,Marquette,2267.5989252797835,2209.225137380697
4,3,Houston,Texas,2223.969089768992,2299.3059954221967
4,4,Virginia Commonwealth,Gonzaga,2187.279900762977,2327.7276278155578
5,1,Alabama,Duke,2289.061414122464,2267.5989252797835
5,2,Texas,Gonzaga,2299.3059954221967,2327.7276278155578
6,1,Alabama,Gonzaga,2289.061414122464,2327.7276278155578
7,1,Gonzaga,No Value,2327.7276278155578,No Value
