Round,Game,Team1,Team2,Rating1,Rating2
1,1,Alabama,Texas A&M-Corpus Christi,0.9856477,0.01435232162475586
1,2,Maryland,West Virginia,0.5861593,0.41384071111679077
1,3,San Diego State,College of Charleston,0.9246539,0.07534611225128174
1,4,Virginia,Furman,0.9341367,0.06586331129074097
1,5,Creighton,NC State,0.94384795,0.05615204572677612
1,6,Baylor,UC Santa Barbara,0.93495053,0.06504946947097778
1,7,Missouri,Utah State,0.63140327,0.36859673261642456
1,8,Arizona,Princeton,0.9735163,0.02648371458053589
1,9,Purdue,Fairleigh Dickinson-Florham,0.99248064,0.007519364356994629
1,10,Memphis,Florida Atlantic,0.893004,0.10699599981307983
1,11,Duke,Oral Roberts,0.96075165,0.03924834728240967
1,12,Tennessee,Louisiana,0.91115224,0.08884775638580322
1,13,Kentucky,Providence,0.8716677,0.12833231687545776
1,14,Kansas State,Montana State,0.53904235,0.4609576463699341
1,15,Michigan State,Southern California,0.82520497,0.1747950315475464
1,16,Marquette,Vermont,0.9165647,0.0834352970123291
1,17,Houston,Northern Kentucky,0.9857875,0.014212489128112793
1,18,Iowa,Auburn,0.7373285,0.26267147064208984
1,19,Miami (FL),Drake,0.78339595,0.2166040539741516
1,20,Indiana,Kent State,0.49962404,0.5003759562969208
1,21,Iowa State,Pittsburgh,0.82300293,0.17699706554412842
1,22,Xavier,Kennesaw State,0.9292435,0.07075649499893188
1,23,Texas A&M,Penn State,0.80540335,0.19459664821624756
1,24,Texas,Colgate,0.91351527,0.08648473024368286
1,25,Kansas,Howard,0.98160845,0.018391549587249756
1,26,Arkansas,Illinois,0.7251131,0.2748869061470032
1,27,Saint Mary's (CA),Virginia Commonwealth,0.8480309,0.1519690752029419
1,28,Connecticut,Iona,0.95995665,0.04004335403442383
1,29,TCU,Arizona State,0.8378348,0.16216522455215454
1,30,Gonzaga,Grand Canyon,0.9757406,0.02425938844680786
1,31,Northwestern,Boise State,0.615843,0.3841570019721985
1,32,UCLA,UNC Asheville,0.98453057,0.01546943187713623
2,1,Alabama,Maryland,0.9856477,0.5861593
2,2,San Diego State,Virginia,0.9246539,0.9341367
2,3,Creighton,Baylor,0.94384795,0.93495053
2,4,Missouri,Arizona,0.63140327,0.9735163
2,5,Purdue,Memphis,0.99248064,0.893004
2,6,Duke,Tennessee,0.96075165,0.91115224
2,7,Kentucky,Kansas State,0.8716677,0.53904235
2,8,Michigan State,Marquette,0.82520497,0.9165647
2,9,Houston,Iowa,0.9857875,0.7373285
2,10,Miami (FL),Kent State,0.78339595,0.5003759562969208
2,11,Iowa State,Xavier,0.82300293,0.9292435
2,12,Texas A&M,Texas,0.80540335,0.91351527
2,13,Kansas,Arkansas,0.98160845,0.7251131
2,14,Saint Mary's (CA),Connecticut,0.8480309,0.95995665
2,15,TCU,Gonzaga,0.8378348,0.9757406
2,16,Northwestern,UCLA,0.615843,0.98453057
3,1,Alabama,Virginia,0.9856477,0.9341367
3,2,Creighton,Arizona,0.94384795,0.9735163
3,3,Purdue,Duke,0.99248064,0.96075165
3,4,Kentucky,Marquette,0.8716677,0.9165647
3,5,Houston,Miami (FL),0.9857875,0.78339595
3,6,Xavier,Texas,0.9292435,0.91351527
3,7,Kansas,Connecticut,0.98160845,0.95995665
3,8,Gonzaga,UCLA,0.9757406,0.98453057
4,1,Alabama,Arizona,0.9856477,0.9735163
4,2,Purdue,Marquette,0.99248064,0.9165647
4,3,Houston,Xavier,0.9857875,0.9292435
4,4,Kansas,UCLA,0.98160845,0.98453057
5,1,Alabama,Purdue,0.9856477,0.99248064
5,2,Houston,UCLA,0.9857875,0.98453057
6,1,Purdue,Houston,0.99248064,0.9857875
7,1,Purdue,No Value,0.99248064,No Value
