Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,1.2118638763420675,0.8057600807691745
1,2,Boise State,Memphis,1.0341651913387986,0.9973625997877077
1,3,Connecticut,New Mexico State,1.0222689129804807,0.8638322315283098
1,4,Arkansas,Vermont,1.0854892511004015,0.771384565242243
1,5,Alabama,Notre Dame,1.0855131039913084,0.8773565128406159
1,6,Texas Tech,Montana State,1.0298602053576225,0.7645913388703248
1,7,Michigan State,Davidson,0.9679124788775058,0.9240196315310728
1,8,Duke,Cal State Fullerton,1.005617593035453,0.6818305128517128
1,9,Baylor,Norfolk State,1.1934498861760265,0.6930781347244538
1,10,North Carolina,Marquette,1.007616311265851,0.9043627987651688
1,11,Saint Mary's (CA),Indiana,1.0185433749115198,0.8921141358950097
1,12,UCLA,Akron,1.0598131692736084,0.7825406829420405
1,13,Texas,Virginia Tech,1.048830233868539,0.9687762188357758
1,14,Purdue,Yale,1.0866499644186591,0.742779040039823
1,15,Murray State,San Francisco,0.7842987467920584,0.8891961778283971
1,16,Kentucky,Saint Peter's,0.9631310204194924,0.6647279642619139
1,17,Arizona,Wright State,1.1001574606228683,0.6914405442202333
1,18,Seton Hall,TCU,0.9459491822496351,0.9070010717814264
1,19,Houston,UAB,1.1392081258764042,0.9224342769945257
1,20,Illinois,Chattanooga,1.099891186136626,0.8853440807822576
1,21,Colorado State,Michigan,1.0534270940810513,1.0433989701195545
1,22,Tennessee,Longwood,1.0913697682430992,0.6516613022430356
1,23,Ohio State,Loyola (IL),1.027929999311487,0.9706287781868809
1,24,Villanova,Delaware,1.103314322107978,0.7088875071750037
1,25,Kansas,Texas Southern,1.1557254162920032,0.6793979414086817
1,26,San Diego State,Creighton,1.0986309251036834,1.0120588227860894
1,27,Iowa,Richmond,1.0562671179698404,0.8831576022908529
1,28,Providence,South Dakota State,1.002520056850461,0.8915429772045864
1,29,Louisiana State,Iowa State,1.0161341928939218,0.7764674262442914
1,30,Wisconsin,Colgate,1.0188114148771354,0.7562802355071536
1,31,Southern California,Miami (FL),1.0791222749612523,0.8485351903176391
1,32,Auburn,Jacksonville State,1.0279695120527315,0.7456565653296727
2,1,Gonzaga,Boise State,1.2118638763420675,1.0341651913387986
2,2,Connecticut,Arkansas,1.0222689129804807,1.0854892511004015
2,3,Alabama,Texas Tech,1.0855131039913084,1.0298602053576225
2,4,Michigan State,Duke,0.9679124788775058,1.005617593035453
2,5,Baylor,North Carolina,1.1934498861760265,1.007616311265851
2,6,Saint Mary's (CA),UCLA,1.0185433749115198,1.0598131692736084
2,7,Texas,Purdue,1.048830233868539,1.0866499644186591
2,8,San Francisco,Kentucky,0.8891961778283971,0.9631310204194924
2,9,Arizona,Seton Hall,1.1001574606228683,0.9459491822496351
2,10,Houston,Illinois,1.1392081258764042,1.099891186136626
2,11,Colorado State,Tennessee,1.0534270940810513,1.0913697682430992
2,12,Ohio State,Villanova,1.027929999311487,1.103314322107978
2,13,Kansas,San Diego State,1.1557254162920032,1.0986309251036834
2,14,Iowa,Providence,1.0562671179698404,1.002520056850461
2,15,Louisiana State,Wisconsin,1.0161341928939218,1.0188114148771354
2,16,Southern California,Auburn,1.0791222749612523,1.0279695120527315
3,1,Gonzaga,Arkansas,1.2118638763420675,1.0854892511004015
3,2,Alabama,Duke,1.0855131039913084,1.005617593035453
3,3,Baylor,UCLA,1.1934498861760265,1.0598131692736084
3,4,Purdue,Kentucky,1.0866499644186591,0.9631310204194924
3,5,Arizona,Houston,1.1001574606228683,1.1392081258764042
3,6,Tennessee,Villanova,1.0913697682430992,1.103314322107978
3,7,Kansas,Iowa,1.1557254162920032,1.0562671179698404
3,8,Wisconsin,Southern California,1.0188114148771354,1.0791222749612523
4,1,Gonzaga,Alabama,1.2118638763420675,1.0855131039913084
4,2,Baylor,Purdue,1.1934498861760265,1.0866499644186591
4,3,Houston,Villanova,1.1392081258764042,1.103314322107978
4,4,Kansas,Southern California,1.1557254162920032,1.0791222749612523
5,1,Gonzaga,Baylor,1.2118638763420675,1.1934498861760265
5,2,Houston,Kansas,1.1392081258764042,1.1557254162920032
6,1,Gonzaga,Kansas,1.2118638763420675,1.1557254162920032
7,1,Gonzaga,No Value,1.2118638763420675,No Value
