Round,Game,Team1,Team2,Rating1,Rating2
1,1,Connecticut,Stetson,1783.425898002826,1593.3885617200294
1,2,Florida Atlantic,Northwestern,1661.5754363026153,1596.9228786985716
1,3,San Diego State,UAB,1651.3332847820861,1645.035188856656
1,4,Auburn,Yale,1720.532636078201,1646.6642021982202
1,5,Brigham Young,Duquesne,1639.7730766800105,1667.4857418804993
1,6,Illinois,Morehead State,1702.9635757969097,1662.7156759808904
1,7,Washington State,Drake,1649.3735254764356,1720.556647329577
1,8,Iowa State,South Dakota State,1737.405663889061,1625.5210767930796
1,9,North Carolina,Wagner,1712.2727642944249,1503.580765985857
1,10,Mississippi State,Michigan State,1597.406160489843,1583.2897369554225
1,11,Saint Mary's (CA),Grand Canyon,1718.6443238233585,1713.2320028666177
1,12,Alabama,College of Charleston,1630.304983188068,1708.0159379873714
1,13,Clemson,New Mexico,1596.9406370999288,1677.082581220749
1,14,Baylor,Colgate,1648.6267664894235,1639.4118006914416
1,15,Dayton,Nevada,1667.1618743394195,1700.3741869653102
1,16,Arizona,Long Beach State,1662.2781742036584,1573.8221650366831
1,17,Houston,Longwood,1770.0036605946716,1573.2422354302719
1,18,Nebraska,Texas A&M,1634.2936865649012,1595.1894875229577
1,19,Wisconsin,James Madison,1609.7006003881459,1725.9329612079391
1,20,Duke,Vermont,1658.6053928870647,1710.7928520024464
1,21,Texas Tech,NC State,1649.6150249738848,1616.4942950124032
1,22,Kentucky,Oakland,1661.2330736530598,1637.4947792119278
1,23,Florida,Colorado,1651.3222290328033,1647.274484639874
1,24,Marquette,Western Kentucky,1671.9685613991498,1585.891839722848
1,25,Purdue,Grambling,1743.879311224809,1573.3602950298518
1,26,Utah State,TCU,1700.8411341495378,1597.0240797018719
1,27,Gonzaga,McNeese State,1692.4537579616992,1731.962002686199
1,28,Kansas,Samford,1620.7696360635634,1714.2589189154558
1,29,South Carolina,Oregon,1688.088794899907,1633.5404717691154
1,30,Creighton,Akron,1653.9744331268607,1609.4963188381728
1,31,Texas,Colorado State,1601.1600620421636,1636.3769802028933
1,32,Tennessee,Saint Peter's,1682.7015381919873,1570.415967653645
2,1,Connecticut,Florida Atlantic,1783.425898002826,1661.5754363026153
2,2,San Diego State,Auburn,1651.3332847820861,1720.532636078201
2,3,Duquesne,Illinois,1667.4857418804993,1702.9635757969097
2,4,Drake,Iowa State,1720.556647329577,1737.405663889061
2,5,North Carolina,Mississippi State,1712.2727642944249,1597.406160489843
2,6,Saint Mary's (CA),College of Charleston,1718.6443238233585,1708.0159379873714
2,7,New Mexico,Baylor,1677.082581220749,1648.6267664894235
2,8,Nevada,Arizona,1700.3741869653102,1662.2781742036584
2,9,Houston,Nebraska,1770.0036605946716,1634.2936865649012
2,10,James Madison,Vermont,1725.9329612079391,1710.7928520024464
2,11,Texas Tech,Kentucky,1649.6150249738848,1661.2330736530598
2,12,Florida,Marquette,1651.3222290328033,1671.9685613991498
2,13,Purdue,Utah State,1743.879311224809,1700.8411341495378
2,14,McNeese State,Samford,1731.962002686199,1714.2589189154558
2,15,South Carolina,Creighton,1688.088794899907,1653.9744331268607
2,16,Colorado State,Tennessee,1636.3769802028933,1682.7015381919873
3,1,Connecticut,Auburn,1783.425898002826,1720.532636078201
3,2,Illinois,Iowa State,1702.9635757969097,1737.405663889061
3,3,North Carolina,Saint Mary's (CA),1712.2727642944249,1718.6443238233585
3,4,New Mexico,Nevada,1677.082581220749,1700.3741869653102
3,5,Houston,James Madison,1770.0036605946716,1725.9329612079391
3,6,Kentucky,Marquette,1661.2330736530598,1671.9685613991498
3,7,Purdue,McNeese State,1743.879311224809,1731.962002686199
3,8,South Carolina,Tennessee,1688.088794899907,1682.7015381919873
4,1,Connecticut,Iowa State,1783.425898002826,1737.405663889061
4,2,Saint Mary's (CA),Nevada,1718.6443238233585,1700.3741869653102
4,3,Houston,Marquette,1770.0036605946716,1671.9685613991498
4,4,Purdue,South Carolina,1743.879311224809,1688.088794899907
5,1,Connecticut,Saint Mary's (CA),1783.425898002826,1718.6443238233585
5,2,Houston,Purdue,1770.0036605946716,1743.879311224809
6,1,Connecticut,Houston,1783.425898002826,1770.0036605946716
7,1,Connecticut,No Value,1783.425898002826,No Value
