Round,Game,Team1,Team2,Rating1,Rating2
1,1,Connecticut,Stetson,1.1296845344725137,0.7107306962598618
1,2,Florida Atlantic,Northwestern,0.9715299270554913,0.9118896610078082
1,3,San Diego State,UAB,0.9930597969521348,0.88189424914903
1,4,Auburn,Yale,1.0720246328066152,0.84918945127194
1,5,Brigham Young,Duquesne,0.9500960270893557,0.9121010353774426
1,6,Illinois,Morehead State,1.0452745715749405,0.799310186245746
1,7,Washington State,Drake,0.9603371621302105,1.0191443916714247
1,8,Iowa State,South Dakota State,1.0539087572841506,0.7149073614015076
1,9,North Carolina,Wagner,1.0809120000045846,0.47762021981915914
1,10,Mississippi State,Michigan State,0.9265245918706259,0.8867843083462379
1,11,Saint Mary's (CA),Grand Canyon,0.9692541231091261,0.9850387510780915
1,12,Alabama,College of Charleston,1.0023771111707185,0.8790467499870215
1,13,Clemson,New Mexico,0.9470372810720421,0.9952631276846641
1,14,Baylor,Colgate,0.9913379662460292,0.7255532030067318
1,15,Dayton,Nevada,1.01601931667341,1.0102157120257367
1,16,Arizona,Long Beach State,1.0452360698267522,0.688982937884938
1,17,Houston,Longwood,1.1641440807583001,0.6663694840817314
1,18,Nebraska,Texas A&M,0.9519513575995308,0.8839590695356183
1,19,Wisconsin,James Madison,0.9590928999637826,0.9230729825049884
1,20,Duke,Vermont,0.9946809093494018,0.8938158805131647
1,21,Texas Tech,NC State,0.9608885599910681,0.882798075580625
1,22,Kentucky,Oakland,0.979414056553195,0.7907890406986621
1,23,Florida,Colorado,0.9660736724584456,0.9648388804229914
1,24,Marquette,Western Kentucky,1.0203421469706324,0.7368553863078561
1,25,Purdue,Grambling,1.1905690317862931,0.6340230539960799
1,26,Utah State,TCU,1.0336848352725223,0.879334974797663
1,27,Gonzaga,McNeese State,0.9578994556255992,0.9009355964270218
1,28,Kansas,Samford,0.9824298335841201,0.9394756288103983
1,29,South Carolina,Oregon,1.0168068598934439,0.9384825203642282
1,30,Creighton,Akron,0.9827183870320033,0.811920162586445
1,31,Texas,Colorado State,0.8982412435078252,0.9708540703222924
1,32,Tennessee,Saint Peter's,1.0709435734255703,0.6202186217642287
2,1,Connecticut,Florida Atlantic,1.1296845344725137,0.9715299270554913
2,2,San Diego State,Auburn,0.9930597969521348,1.0720246328066152
2,3,Brigham Young,Illinois,0.9500960270893557,1.0452745715749405
2,4,Drake,Iowa State,1.0191443916714247,1.0539087572841506
2,5,North Carolina,Mississippi State,1.0809120000045846,0.9265245918706259
2,6,Grand Canyon,Alabama,0.9850387510780915,1.0023771111707185
2,7,New Mexico,Baylor,0.9952631276846641,0.9913379662460292
2,8,Dayton,Arizona,1.01601931667341,1.0452360698267522
2,9,Houston,Nebraska,1.1641440807583001,0.9519513575995308
2,10,Wisconsin,Duke,0.9590928999637826,0.9946809093494018
2,11,Texas Tech,Kentucky,0.9608885599910681,0.979414056553195
2,12,Florida,Marquette,0.9660736724584456,1.0203421469706324
2,13,Purdue,Utah State,1.1905690317862931,1.0336848352725223
2,14,Gonzaga,Kansas,0.9578994556255992,0.9824298335841201
2,15,South Carolina,Creighton,1.0168068598934439,0.9827183870320033
2,16,Colorado State,Tennessee,0.9708540703222924,1.0709435734255703
3,1,Connecticut,Auburn,1.1296845344725137,1.0720246328066152
3,2,Illinois,Iowa State,1.0452745715749405,1.0539087572841506
3,3,North Carolina,Alabama,1.0809120000045846,1.0023771111707185
3,4,New Mexico,Arizona,0.9952631276846641,1.0452360698267522
3,5,Houston,Duke,1.1641440807583001,0.9946809093494018
3,6,Kentucky,Marquette,0.979414056553195,1.0203421469706324
3,7,Purdue,Kansas,1.1905690317862931,0.9824298335841201
3,8,South Carolina,Tennessee,1.0168068598934439,1.0709435734255703
4,1,Connecticut,Iowa State,1.1296845344725137,1.0539087572841506
4,2,North Carolina,Arizona,1.0809120000045846,1.0452360698267522
4,3,Houston,Marquette,1.1641440807583001,1.0203421469706324
4,4,Purdue,Tennessee,1.1905690317862931,1.0709435734255703
5,1,Connecticut,North Carolina,1.1296845344725137,1.0809120000045846
5,2,Houston,Purdue,1.1641440807583001,1.1905690317862931
6,1,Connecticut,Purdue,1.1296845344725137,1.1905690317862931
7,1,Purdue,No Value,1.1905690317862931,No Value
