Round,Game,Team1,Team2,Rating1,Rating2
1,1,Connecticut,Stetson,2674.3952310921204,1841.4423075672312
1,2,Florida Atlantic,Northwestern,2308.130564994532,2161.8086991682826
1,3,San Diego State,UAB,2317.508561605225,2246.629938937044
1,4,Auburn,Yale,2648.4192715442964,2124.539780283421
1,5,Brigham Young,Duquesne,2270.864891302497,2313.4346785734297
1,6,Illinois,Morehead State,2558.2609323700694,2092.0540092194924
1,7,Washington State,Drake,2210.967200943156,2354.4374986128737
1,8,Iowa State,South Dakota State,2694.19392439182,2048.579825244976
1,9,North Carolina,Wagner,2432.5069379918846,1670.428388851015
1,10,Mississippi State,Michigan State,2307.6864089095084,2238.4729189571945
1,11,Saint Mary's (CA),Grand Canyon,2452.673452969622,2260.3301427876195
1,12,Alabama,College of Charleston,2207.3416457659855,2248.361058845511
1,13,Clemson,New Mexico,2060.1196720789535,2435.4061699226286
1,14,Baylor,Colgate,2319.3334320334925,1982.3598778270732
1,15,Dayton,Nevada,2121.7523564812973,2379.413331113748
1,16,Arizona,Long Beach State,2319.0235792141893,1991.201852482749
1,17,Houston,Longwood,2547.083482505292,1928.9495269535862
1,18,Nebraska,Texas A&M,2323.967329560489,2341.796912452684
1,19,Wisconsin,James Madison,2290.338867825012,2285.2240412591696
1,20,Duke,Vermont,2265.329293450855,2205.5596882414075
1,21,Texas Tech,NC State,2389.040808474959,2386.179970728656
1,22,Kentucky,Oakland,2449.5853447743266,2027.7481702387615
1,23,Florida,Colorado,2418.5663089482073,2277.239053942771
1,24,Marquette,Western Kentucky,2372.510833669062,2037.0561706771855
1,25,Purdue,Grambling,2579.0622673443913,1833.3107175547837
1,26,Utah State,TCU,2209.5043452576087,2178.889914679888
1,27,Gonzaga,McNeese State,2388.581220215982,2187.379538209711
1,28,Kansas,Samford,2122.2168033351218,2125.24370444949
1,29,South Carolina,Oregon,2296.9482003809835,2332.5251243137095
1,30,Creighton,Akron,2428.7161717141266,1894.1399771929473
1,31,Texas,Colorado State,2243.3450839392385,2214.18313394916
1,32,Tennessee,Saint Peter's,2347.59258490924,1830.7083065130164
2,1,Connecticut,Florida Atlantic,2674.3952310921204,2308.130564994532
2,2,San Diego State,Auburn,2317.508561605225,2648.4192715442964
2,3,Duquesne,Illinois,2313.4346785734297,2558.2609323700694
2,4,Drake,Iowa State,2354.4374986128737,2694.19392439182
2,5,North Carolina,Mississippi State,2432.5069379918846,2307.6864089095084
2,6,Saint Mary's (CA),College of Charleston,2452.673452969622,2248.361058845511
2,7,New Mexico,Baylor,2435.4061699226286,2319.3334320334925
2,8,Nevada,Arizona,2379.413331113748,2319.0235792141893
2,9,Houston,Texas A&M,2547.083482505292,2341.796912452684
2,10,Wisconsin,Duke,2290.338867825012,2265.329293450855
2,11,Texas Tech,Kentucky,2389.040808474959,2449.5853447743266
2,12,Florida,Marquette,2418.5663089482073,2372.510833669062
2,13,Purdue,Utah State,2579.0622673443913,2209.5043452576087
2,14,Gonzaga,Samford,2388.581220215982,2125.24370444949
2,15,Oregon,Creighton,2332.5251243137095,2428.7161717141266
2,16,Texas,Tennessee,2243.3450839392385,2347.59258490924
3,1,Connecticut,Auburn,2674.3952310921204,2648.4192715442964
3,2,Illinois,Iowa State,2558.2609323700694,2694.19392439182
3,3,North Carolina,Saint Mary's (CA),2432.5069379918846,2452.673452969622
3,4,New Mexico,Nevada,2435.4061699226286,2379.413331113748
3,5,Houston,Wisconsin,2547.083482505292,2290.338867825012
3,6,Kentucky,Florida,2449.5853447743266,2418.5663089482073
3,7,Purdue,Gonzaga,2579.0622673443913,2388.581220215982
3,8,Creighton,Tennessee,2428.7161717141266,2347.59258490924
4,1,Connecticut,Iowa State,2674.3952310921204,2694.19392439182
4,2,Saint Mary's (CA),New Mexico,2452.673452969622,2435.4061699226286
4,3,Houston,Kentucky,2547.083482505292,2449.5853447743266
4,4,Purdue,Creighton,2579.0622673443913,2428.7161717141266
5,1,Iowa State,Saint Mary's (CA),2694.19392439182,2452.673452969622
5,2,Houston,Purdue,2547.083482505292,2579.0622673443913
6,1,Iowa State,Purdue,2694.19392439182,2579.0622673443913
7,1,Iowa State,No Value,2694.19392439182,No Value
