Round,Game,Team1,Team2,Rating1,Rating2
1,1,Gonzaga,Georgia State,2406.4907992320145,2044.257670350759
1,2,Boise State,Memphis,2229.0068402211346,2141.856141959558
1,3,Connecticut,New Mexico State,2171.9582642162577,2194.067744927946
1,4,Arkansas,Vermont,2191.008381187623,2097.4933921131574
1,5,Alabama,Notre Dame,1843.38713287141,1939.590060837387
1,6,Texas Tech,Montana State,2180.876337531606,2038.6354506076866
1,7,Michigan State,Davidson,2021.0980881577584,2075.777277719734
1,8,Duke,Cal State Fullerton,2117.631297009096,1836.8556233095628
1,9,Baylor,Norfolk State,2247.8909819669475,1836.4870193854117
1,10,North Carolina,Marquette,2108.8634058072785,1890.1168789047363
1,11,Saint Mary's (CA),Indiana,2210.601936688693,1997.546329949293
1,12,UCLA,Akron,2189.6669447801755,2116.5818945595684
1,13,Texas,Virginia Tech,1959.4401913493903,2288.0665535921185
1,14,Purdue,Yale,2162.9471888012504,1762.644093649512
1,15,Murray State,San Francisco,2265.038049983079,2059.029583876109
1,16,Kentucky,Saint Peter's,2268.1605247387174,1926.98692165934
1,17,Arizona,Wright State,2371.0541932924007,1919.5535159825151
1,18,Seton Hall,TCU,2014.456819964413,1958.0545890407911
1,19,Houston,UAB,2301.0906341208297,2163.850003935322
1,20,Illinois,Chattanooga,2143.57594940123,2042.9132884727856
1,21,Colorado State,Michigan,2106.5238896306437,1999.1248263979408
1,22,Tennessee,Longwood,2497.8543653984757,2026.9599136524307
1,23,Ohio State,Loyola (IL),1827.9849318017086,2188.148825416363
1,24,Villanova,Delaware,2356.3396871147,1960.696208430982
1,25,Kansas,Texas Southern,2333.77952785629,1726.8136937142465
1,26,San Diego State,Creighton,2199.5253636936977,2146.8976260488157
1,27,Iowa,Richmond,2352.7841570607143,2096.600177760685
1,28,Providence,South Dakota State,2028.5720576665258,2192.832328587971
1,29,Louisiana State,Iowa State,1958.373859342798,1833.4438783625494
1,30,Wisconsin,Colgate,2103.8779050524645,1982.5374141552572
1,31,Southern California,Miami (FL),1991.0115813802063,2013.0281320094493
1,32,Auburn,Jacksonville State,2195.702683743576,1818.8267413940614
2,1,Gonzaga,Boise State,2406.4907992320145,2229.0068402211346
2,2,New Mexico State,Arkansas,2194.067744927946,2191.008381187623
2,3,Notre Dame,Texas Tech,1939.590060837387,2180.876337531606
2,4,Davidson,Duke,2075.777277719734,2117.631297009096
2,5,Baylor,North Carolina,2247.8909819669475,2108.8634058072785
2,6,Saint Mary's (CA),UCLA,2210.601936688693,2189.6669447801755
2,7,Virginia Tech,Purdue,2288.0665535921185,2162.9471888012504
2,8,Murray State,Kentucky,2265.038049983079,2268.1605247387174
2,9,Arizona,Seton Hall,2371.0541932924007,2014.456819964413
2,10,Houston,Illinois,2301.0906341208297,2143.57594940123
2,11,Colorado State,Tennessee,2106.5238896306437,2497.8543653984757
2,12,Loyola (IL),Villanova,2188.148825416363,2356.3396871147
2,13,Kansas,San Diego State,2333.77952785629,2199.5253636936977
2,14,Iowa,South Dakota State,2352.7841570607143,2192.832328587971
2,15,Louisiana State,Wisconsin,1958.373859342798,2103.8779050524645
2,16,Miami (FL),Auburn,2013.0281320094493,2195.702683743576
3,1,Gonzaga,New Mexico State,2406.4907992320145,2194.067744927946
3,2,Texas Tech,Duke,2180.876337531606,2117.631297009096
3,3,Baylor,Saint Mary's (CA),2247.8909819669475,2210.601936688693
3,4,Virginia Tech,Kentucky,2288.0665535921185,2268.1605247387174
3,5,Arizona,Houston,2371.0541932924007,2301.0906341208297
3,6,Tennessee,Villanova,2497.8543653984757,2356.3396871147
3,7,Kansas,Iowa,2333.77952785629,2352.7841570607143
3,8,Wisconsin,Auburn,2103.8779050524645,2195.702683743576
4,1,Gonzaga,Texas Tech,2406.4907992320145,2180.876337531606
4,2,Baylor,Virginia Tech,2247.8909819669475,2288.0665535921185
4,3,Arizona,Tennessee,2371.0541932924007,2497.8543653984757
4,4,Iowa,Auburn,2352.7841570607143,2195.702683743576
5,1,Gonzaga,Virginia Tech,2406.4907992320145,2288.0665535921185
5,2,Tennessee,Iowa,2497.8543653984757,2352.7841570607143
6,1,Gonzaga,Tennessee,2406.4907992320145,2497.8543653984757
7,1,Tennessee,No Value,2497.8543653984757,No Value
