Round,Game,Team1,Team2,Rating1,Rating2
1,1,Connecticut,Stetson,1.1709439223835618,0.6661968479687697
1,2,Florida Atlantic,Northwestern,0.980024682648684,0.9674991404098947
1,3,San Diego State,UAB,1.1762753223892688,1.0189222176107056
1,4,Auburn,Yale,1.1436598307305452,0.8926425579772289
1,5,Brigham Young,Duquesne,1.0425140403230813,0.8182564876014505
1,6,Illinois,Morehead State,1.1553733632734384,0.8183959389009362
1,7,Washington State,Drake,0.9759257623151489,1.0315728554328394
1,8,Iowa State,South Dakota State,1.0114137126045408,0.896335936772978
1,9,North Carolina,Wagner,1.1208499272730932,0.6406846823168568
1,10,Mississippi State,Michigan State,1.013098933707816,1.0561150557379455
1,11,Saint Mary's (CA),Grand Canyon,1.1232000519087177,0.9851534172032469
1,12,Alabama,College of Charleston,1.2051919476754984,0.9246738388930197
1,13,Clemson,New Mexico,1.038752705350437,0.9086207339504556
1,14,Baylor,Colgate,1.2122545232010435,0.832506683708266
1,15,Dayton,Nevada,1.0093408072302141,1.0138741148854455
1,16,Arizona,Long Beach State,1.2015619236777728,0.7586664835906262
1,17,Houston,Longwood,1.265753952126984,0.7088838848718888
1,18,Nebraska,Texas A&M,0.8828584399769321,1.0551349584500285
1,19,Wisconsin,James Madison,1.0878417249314984,0.8933577527526998
1,20,Duke,Vermont,1.130003945999854,0.8818777751767377
1,21,Texas Tech,NC State,1.0810613792805213,0.9531216513491363
1,22,Kentucky,Oakland,1.0900256417207617,0.722553361114064
1,23,Florida,Colorado,1.0282653868396465,1.0513926977600523
1,24,Marquette,Western Kentucky,1.1082643770233038,0.8899684594367859
1,25,Purdue,Grambling,1.2559567950418715,0.6570810904485523
1,26,Utah State,TCU,1.0911670543864622,1.0250231556878153
1,27,Gonzaga,McNeese State,1.2286509129846206,0.5707218451587261
1,28,Kansas,Samford,1.2344094847340823,0.8392303780608952
1,29,South Carolina,Oregon,0.9345367664774287,1.0621998701298994
1,30,Creighton,Akron,1.1093919862426993,0.876499551887106
1,31,Texas,Colorado State,1.1375116564257965,1.0548282416579047
1,32,Tennessee,Saint Peter's,1.184719291207252,0.6672485016792061
2,1,Connecticut,Florida Atlantic,1.1709439223835618,0.980024682648684
2,2,San Diego State,Auburn,1.1762753223892688,1.1436598307305452
2,3,Brigham Young,Illinois,1.0425140403230813,1.1553733632734384
2,4,Drake,Iowa State,1.0315728554328394,1.0114137126045408
2,5,North Carolina,Michigan State,1.1208499272730932,1.0561150557379455
2,6,Saint Mary's (CA),Alabama,1.1232000519087177,1.2051919476754984
2,7,Clemson,Baylor,1.038752705350437,1.2122545232010435
2,8,Nevada,Arizona,1.0138741148854455,1.2015619236777728
2,9,Houston,Texas A&M,1.265753952126984,1.0551349584500285
2,10,Wisconsin,Duke,1.0878417249314984,1.130003945999854
2,11,Texas Tech,Kentucky,1.0810613792805213,1.0900256417207617
2,12,Colorado,Marquette,1.0513926977600523,1.1082643770233038
2,13,Purdue,Utah State,1.2559567950418715,1.0911670543864622
2,14,Gonzaga,Kansas,1.2286509129846206,1.2344094847340823
2,15,Oregon,Creighton,1.0621998701298994,1.1093919862426993
2,16,Texas,Tennessee,1.1375116564257965,1.184719291207252
3,1,Connecticut,San Diego State,1.1709439223835618,1.1762753223892688
3,2,Illinois,Drake,1.1553733632734384,1.0315728554328394
3,3,North Carolina,Alabama,1.1208499272730932,1.2051919476754984
3,4,Baylor,Arizona,1.2122545232010435,1.2015619236777728
3,5,Houston,Duke,1.265753952126984,1.130003945999854
3,6,Kentucky,Marquette,1.0900256417207617,1.1082643770233038
3,7,Purdue,Kansas,1.2559567950418715,1.2344094847340823
3,8,Creighton,Tennessee,1.1093919862426993,1.184719291207252
4,1,San Diego State,Illinois,1.1762753223892688,1.1553733632734384
4,2,Alabama,Baylor,1.2051919476754984,1.2122545232010435
4,3,Houston,Marquette,1.265753952126984,1.1082643770233038
4,4,Purdue,Tennessee,1.2559567950418715,1.184719291207252
5,1,San Diego State,Baylor,1.1762753223892688,1.2122545232010435
5,2,Houston,Purdue,1.265753952126984,1.2559567950418715
6,1,Baylor,Houston,1.2122545232010435,1.265753952126984
7,1,Houston,No Value,1.265753952126984,No Value
