Round,Game,Team1,Team2,Rating1,Rating2
1,1,Auburn,Alabama State,1988.7168367676452,1472.6599820909444
1,2,Louisville,Creighton,1792.3993092827016,1855.2650912003276
1,3,Michigan,UC San Diego,1829.7597747497316,1815.0314098374872
1,4,Texas A&M,Yale,1839.9285762725447,1794.9185926546656
1,5,Mississippi,North Carolina,1789.7292897760747,1821.6921413296566
1,6,Iowa State,Lipscomb,1891.7403618355402,1705.098394788919
1,7,Marquette,New Mexico,1837.4249997210534,1879.65557435294
1,8,Michigan State,Bryant,1924.3048491269658,1665.8099641251597
1,9,Florida,Norfolk State,1986.7164202901524,1653.880262100293
1,10,Connecticut,Oklahoma,1894.8642896644212,1748.6933565581003
1,11,Memphis,Colorado State,1922.1741391463875,1891.9510047854928
1,12,Maryland,Grand Canyon,1828.3136539205018,1839.1537257731147
1,13,Missouri,Drake,1720.530073511742,1938.6624737290679
1,14,Texas Tech,UNC Wilmington,1892.4993642701747,1772.0675310209106
1,15,Kansas,Arkansas,1839.2114546730397,1759.4810426920894
1,16,St. John's (NY),Omaha,1938.5237193268042,1631.018133473604
1,17,Duke,Mount Saint Mary (NY),1987.0356820350428,1443.3458235153719
1,18,Mississippi State,Baylor,1771.0035470004836,1808.424160813993
1,19,Oregon,Liberty,1856.0852399600471,1808.7643577990495
1,20,Arizona,Akron,1888.5911681706687,1803.8360137288773
1,21,Brigham Young,Virginia Commonwealth,1889.4559918960324,1877.7281370550002
1,22,Wisconsin,Montana,1864.5511804157904,1720.2926849529958
1,23,Saint Mary's (CA),Vanderbilt,1951.7989370953824,1721.7816084857338
1,24,Alabama,Robert Morris,1945.5687680462397,1661.494014179427
1,25,Houston,Southern Illinois-Edwardsville,2083.3741992361524,1582.9416019877815
1,26,Gonzaga,Georgia,1931.3798793934486,1751.8267221369244
1,27,Clemson,McNeese State,1865.9666223133056,1779.5570186780637
1,28,Purdue,High Point,1876.849197588361,1783.5408300182855
1,29,Illinois,Xavier,1839.1889147203985,1760.415896235515
1,30,Kentucky,Troy,1856.7883564387855,1716.1812922678814
1,31,UCLA,Utah State,1807.3980486849136,1891.251825287918
1,32,Tennessee,Wofford,1950.4563051350383,1631.0544739200302
2,1,Auburn,Creighton,1988.7168367676452,1855.2650912003276
2,2,Michigan,Texas A&M,1829.7597747497316,1839.9285762725447
2,3,North Carolina,Iowa State,1821.6921413296566,1891.7403618355402
2,4,New Mexico,Michigan State,1879.65557435294,1924.3048491269658
2,5,Florida,Connecticut,1986.7164202901524,1894.8642896644212
2,6,Memphis,Grand Canyon,1922.1741391463875,1839.1537257731147
2,7,Drake,Texas Tech,1938.6624737290679,1892.4993642701747
2,8,Kansas,St. John's (NY),1839.2114546730397,1938.5237193268042
2,9,Duke,Baylor,1987.0356820350428,1808.424160813993
2,10,Oregon,Arizona,1856.0852399600471,1888.5911681706687
2,11,Brigham Young,Wisconsin,1889.4559918960324,1864.5511804157904
2,12,Saint Mary's (CA),Alabama,1951.7989370953824,1945.5687680462397
2,13,Houston,Gonzaga,2083.3741992361524,1931.3798793934486
2,14,Clemson,Purdue,1865.9666223133056,1876.849197588361
2,15,Illinois,Kentucky,1839.1889147203985,1856.7883564387855
2,16,Utah State,Tennessee,1891.251825287918,1950.4563051350383
3,1,Auburn,Texas A&M,1988.7168367676452,1839.9285762725447
3,2,Iowa State,Michigan State,1891.7403618355402,1924.3048491269658
3,3,Florida,Memphis,1986.7164202901524,1922.1741391463875
3,4,Drake,St. John's (NY),1938.6624737290679,1938.5237193268042
3,5,Duke,Arizona,1987.0356820350428,1888.5911681706687
3,6,Brigham Young,Saint Mary's (CA),1889.4559918960324,1951.7989370953824
3,7,Houston,Purdue,2083.3741992361524,1876.849197588361
3,8,Kentucky,Tennessee,1856.7883564387855,1950.4563051350383
4,1,Auburn,Michigan State,1988.7168367676452,1924.3048491269658
4,2,Florida,Drake,1986.7164202901524,1938.6624737290679
4,3,Duke,Saint Mary's (CA),1987.0356820350428,1951.7989370953824
4,4,Houston,Tennessee,2083.3741992361524,1950.4563051350383
5,1,Auburn,Florida,1988.7168367676452,1986.7164202901524
5,2,Duke,Houston,1987.0356820350428,2083.3741992361524
6,1,Auburn,Houston,1988.7168367676452,2083.3741992361524
7,1,Houston,No Value,2083.3741992361524,No Value
